region,origin_coord,destination_coord,datetime,datasource
ofzykehfvnupmwgqjrll,POINT (90.1437603448747 51.3049170069284),POINT (74.4916700342941 10.1695014262777),2023-01-19-17:52:10,aoutjrcihatxryinurvn
ufqwkadzudozptbqcljb,POINT (81.8815634000287 83.8203231324626),POINT (19.7950746142637 60.3100407603223),2023-01-19-17:52:10,jehapbpkomeppjmixvlc
yzhozhupolkrdircfhfv,POINT (54.9032075635359 82.002390728166),POINT (88.1596476664988 12.0351890687385),2023-01-19-17:52:10,inzgurbrjfxetdyockqs
dyvmvkamwnwsssucjkmh,POINT (19.9087587945769 10.8300869347347),POINT (9.2019563702056 83.4477400719145),2023-01-19-17:52:10,sezybrgvokapotdssiig
utlvanxdfablqaldulsf,POINT (23.8468671317732 27.6059162309398),POINT (17.6432368474921 84.0098344339974),2023-01-19-17:52:10,igynivkkjupjgigjpqwu
rawofshkrglkohgpickf,POINT (22.8767179217985 98.2058364652245),POINT (58.3001429233394 55.1549161811568),2023-01-19-17:52:10,zmsczqhvmjcqmxmahglh
mnxfbymllnmhldwesuhm,POINT (80.3378456500283 14.7202827318659),POINT (30.5807732484595 31.477940206462),2023-01-19-17:52:10,eepxrimokmufnqmsqkqq
ejtnxtjceijrynaygccq,POINT (67.0118877492941 14.4538044853707),POINT (37.4637164909297 69.2917377180267),2023-01-19-17:52:10,svstmqiblzczglnngskn
rothekqsqoyugsymsgyg,POINT (36.5136105742974 75.1478814965748),POINT (95.7993016316851 33.201854743061),2023-01-19-17:52:10,wqydtohredvsqwnnxayr
fuycjvuriothdxaqyjhv,POINT (47.1300320343904 7.5844260455473),POINT (3.2093785785184 52.6465805182896),2023-01-19-17:52:10,shstmljftkgaladjddwg
yedqiuxunnqybpnmwykj,POINT (14.0753703305619 82.6190662128849),POINT (64.6905812874176 25.821496466903),2023-01-19-17:52:10,ciptdkdlddnzquqlvozr
pxmgnmruvnkhynqyblsz,POINT (24.8679212468924 52.5048249501884),POINT (38.4611175389326 54.7640183548886),2023-01-19-17:52:10,vykpyadlsgfndxzjehvr
tjbiqojqwvjcrbwqimtc,POINT (26.6823878636268 51.7339476383069),POINT (10.1854637823133 67.4424881953161),2023-01-19-17:52:10,xppriawwbcqcdhczxkxn
qyyezrszunghhssexcmi,POINT (85.0829739961947 79.2659532570903),POINT (4.8582973982902 48.5339740225851),2023-01-19-17:52:10,fntsrbsotkxzzremcbew
anwujeowdfuucbyftocv,POINT (58.7068273879668 3.2522554105155),POINT (83.1668030898211 72.8810962944384),2023-01-19-17:52:10,pgufjwydihzgnnqweabt
dejyetusazpaiigzyeha,POINT (45.6336133052616 61.5864675506646),POINT (53.2674563663447 92.4110482595167),2023-01-19-17:52:10,wyczlkkyvytrdmbouqef
eswgkwcpfnfmsbaoansm,POINT (69.5145129261115 82.031031540327),POINT (35.497594405666 72.3573669402818),2023-01-19-17:52:10,mlpvrszbwlkqcmpzmlyp
hjmcoxvnhsjkrisudqqo,POINT (36.8641449865416 50.7818418757872),POINT (20.0458072275817 79.2484129229824),2023-01-19-17:52:10,vwcypodmhwyutlyhjtou
kqnkxqppcwqhzsosdxel,POINT (20.9098903829818 41.1075859617017),POINT (7.7525454165162 24.3319471692968),2023-01-19-17:52:10,thbbylnmzhnikrkzuznu
ljjgbpneqtuqtgnxfasi,POINT (91.5325584167723 73.6356135503847),POINT (36.8826975377429 81.4338092689787),2023-01-19-17:52:10,vpnhrytcbamnsnwlmidu
mzoyogenpvprmmrpjyke,POINT (49.3871462169784 90.3006146594888),POINT (24.5509114821417 63.3705840737593),2023-01-19-17:52:10,sebodhihutkovtkfvavs
zdketlatvheqdadspker,POINT (9.0518082489633 48.1236264718728),POINT (62.676020079062 67.8779897896166),2023-01-19-17:52:10,hvqjkaziuuelifacltul
kxffzrnpuyrfbvfofcva,POINT (45.7425569076086 70.7617117767861),POINT (76.3188757123944 81.8561296174774),2023-01-19-17:52:10,hiyxyefxnrvnexaxatqi
chcozfkpbagjkawnkjpz,POINT (71.3409492735723 76.5337513613543),POINT (17.7525131691671 89.7407381529546),2023-01-19-17:52:10,fewcnokgakgygojjiysj
utnnzwlzwmowpbiiddnt,POINT (39.9655505656839 40.0442377133693),POINT (16.5693660043361 22.5604546474177),2023-01-19-17:52:10,ioyhnihkmhguqexkkziq
jzbabjgaaigkslowvpxm,POINT (20.0758651575752 84.9593912356438),POINT (67.8345318405296 69.7830046331662),2023-01-19-17:52:10,skvnzuihxrjnidmrkxnb
sucinyttlbvjbtvrxcwu,POINT (90.5382063015242 46.6003891823985),POINT (53.0699963580021 83.7093408311539),2023-01-19-17:52:10,omwxeiuoprtbgbdpevjk
hirlnkxkvuhlopwxysgj,POINT (64.1173192499467 37.8853712357131),POINT (88.361522416888 26.9166678131447),2023-01-19-17:52:10,vcnhambbbyyuaiwjrefl
kydocsnhorimshurqtsx,POINT (2.976887096414 29.1634263107691),POINT (84.3477465866311 89.3124093795383),2023-01-19-17:52:10,vijjvywwikfozmcspggr
uzrrzqnhfxlrbcmjretr,POINT (26.4531048301513 4.9287022625332),POINT (6.4569321917426 3.4256621194812),2023-01-19-17:52:10,geuanhwbuxoswpxptqua
ocattdqeuxhkmskxjhfg,POINT (87.0109840612724 10.9646527987746),POINT (23.2955238146743 85.8980935584292),2023-01-19-17:52:10,niobbixhvjwheiiylykf
jmjottntpfopykxjokic,POINT (53.2381515511423 70.9772782589199),POINT (58.1622303400045 3.9614227841678),2023-01-19-17:52:10,pilxjnfafungudwfxyrb
mihyrimmeuxscfpqnahc,POINT (30.5953897082041 87.8991034646011),POINT (67.7722971345031 43.9399359268936),2023-01-19-17:52:10,qqqdfwnviegvjxzlbzhr
yupnfpkpxmuecwpfzelj,POINT (28.3963176228528 36.5459867748039),POINT (65.2821905758447 63.6408349944868),2023-01-19-17:52:10,njjigcsokxcfcuowezjk
mrrykjqtodwuofumxntx,POINT (8.8268423890652 85.6736109890727),POINT (19.6210368135348 12.1559697659077),2023-01-19-17:52:10,inwtjrtpituoazzithzw
yxtxjeryjdzddjuvkgdq,POINT (81.9437336904563 72.6304356235612),POINT (36.6840670899505 23.2970261614598),2023-01-19-17:52:10,popbhitgukrxruvvefhn
ftpojyphhrkcnbdwyjfl,POINT (85.3265138871045 75.4353317964449),POINT (80.2483808048103 82.0400304709852),2023-01-19-17:52:10,wxrhqmaqnabvvksybsys
uenwfpilctweejjcfbfh,POINT (17.1177723557036 83.0428883418774),POINT (34.8288018242439 6.9803483071941),2023-01-19-17:52:10,cldpeyfgyjahnvdwmsfz
lnkrrnoekxttajpntxus,POINT (21.3830699991795 71.7804180754568),POINT (24.1318042956238 32.971676288965),2023-01-19-17:52:10,shjaadvwphcldokymihl
cecnwqdzgwfuzwuiktba,POINT (72.0402827617193 81.5429784708857),POINT (23.2835372126665 2.8837037910438),2023-01-19-17:52:10,qfepszqvhjbgzkbzrlpd
qfjapbejsszvrpsmcjkg,POINT (23.8546525072084 89.3876930872408),POINT (43.0653664151824 81.249774724391),2023-01-19-17:52:10,hpwembkaitolqqmreoec
baxzavqxmzxwifqxgars,POINT (88.623415743382 19.0023921859023),POINT (48.8034165564293 89.5088767626523),2023-01-19-17:52:10,rahbekrfsojorzwhbcmk
ymvqpulczertqnthxwyi,POINT (94.9079471347613 62.2129577501654),POINT (40.3513552322359 59.9431091948966),2023-01-19-17:52:10,vqqdmjvnbefaykoleyhg
osmemdpmtkqxpawydjbv,POINT (20.9413187023345 35.1189450344389),POINT (54.7319077295032 87.1523717926495),2023-01-19-17:52:10,dbuobgiqsstqtxyuguyg
lmctgpcaeqlwpoxtdijm,POINT (27.8612030493417 64.7279837727968),POINT (32.3129374382962 97.6302713769046),2023-01-19-17:52:10,uefftzuqhwvfiipikoje
muoxnnsqpkcaidkczhaq,POINT (39.9502594732372 39.4375948888608),POINT (17.9039710589332 47.4225100536653),2023-01-19-17:52:10,gkutuwzsnftwpwhltssf
fqfervocrrnlqgakfdeb,POINT (37.2484444656658 66.9796923012044),POINT (83.246888009588 18.9108479489331),2023-01-19-17:52:10,umsjqmthqptnkvcldqhw
jczckbwtwwgpxakhcsdj,POINT (70.5603312471409 28.1702576528039),POINT (53.4630698285235 84.4763602197839),2023-01-19-17:52:10,urgykxflaxnwktkmnomf
ytdctpciusccstvskgjm,POINT (70.1052618326865 31.0045230014464),POINT (70.772346130682 70.5308941097274),2023-01-19-17:52:10,bdaqabauvwhmqmytumgw
rknfoliphectykvzsezw,POINT (16.5984559731377 76.3878783891609),POINT (36.7299049735608 12.3923296423193),2023-01-19-17:52:10,dmjdovuwuwatstglkyxh
dzorluyjfelpmiydxlit,POINT (12.5503311540424 16.5879293315459),POINT (54.4441308721526 55.8095854000606),2023-01-19-17:52:10,oyctbwodtnqmfpihyios
ntzqieweguksrwexsgtj,POINT (19.1730649578388 22.5701194807305),POINT (74.8793374953702 58.7896153938127),2023-01-19-17:52:10,ijefqxgybsbamnttoqtc
qttuzzxxezfqhgikllgs,POINT (11.4519895090531 60.953935945364),POINT (35.6084418250565 88.190414537213),2023-01-19-17:52:10,wyfnmugjxgvwvdwzyfxk
kcnjexlafgrvgwerqoob,POINT (24.3362812100544 38.7942073046489),POINT (29.8511651744524 69.0181389742696),2023-01-19-17:52:10,bznungaduifsakdbvvsz
wjdywqddtmbkdnffujzl,POINT (64.3616803318181 35.2721115855839),POINT (50.9036371830397 57.9120682899923),2023-01-19-17:52:10,afqjsuocrbfoqgpiffkr
gvabtgtxyuhevmdqbmnc,POINT (40.1969673024831 21.7368640906981),POINT (22.5899089665183 68.4749835165128),2023-01-19-17:52:10,oedftevkxjrylufecarn
yutlhqyqbswkxbcaazhu,POINT (13.9414573526426 11.8870596045945),POINT (55.8222905361777 95.1638815646356),2023-01-19-17:52:10,gdgxjwmpetlpodehvfjd
eeeipjtljtnkkwoppwpy,POINT (80.076715638568 26.2662411380922),POINT (78.6180147685742 61.1211890739512),2023-01-19-17:52:10,zczfihvlpwnqyfarxdfy
kbkosfhvzjrnazcvpnbm,POINT (4.2003881917075 72.8707374473574),POINT (66.7140173383904 50.1567487324074),2023-01-19-17:52:10,zgicgyceexjjtsihbaqn
xnqkgjwctkxydztpotvm,POINT (21.2415064397516 96.3468096257758),POINT (91.9506078239653 67.9437056041617),2023-01-19-17:52:10,ipbkmqzvvlpatrufaakx
kfoutwtahhbnebzzfgkz,POINT (97.8753451995474 54.9619331316162),POINT (38.0848060346319 52.0949088060734),2023-01-19-17:52:10,lduakxxhskvywpsygonv
pgolkriqzqjjxhxpungk,POINT (82.8166715615501 81.1731564638366),POINT (55.1305725807924 42.283908037504),2023-01-19-17:52:10,ioinhwyndawlbxekojlo
ufgahkkkwjxbsgsldxbk,POINT (68.175986332723 98.6360523868849),POINT (34.166839047708 59.4613722981062),2023-01-19-17:52:10,klqnwsrfxpeetgfxzcsb
djmivjjcytcullxooggy,POINT (79.1613343299685 34.1906183503679),POINT (3.9139110508276 83.6571376695029),2023-01-19-17:52:10,fvrtsfrhpsknrapflwxl
bymczvexjrbtowqicvse,POINT (15.7431900057187 24.0380550363987),POINT (74.7381594181913 76.2049811553642),2023-01-19-17:52:10,zvotmusgmmkzvrjoyazq
hbkcxcqynzhvsfbukmrz,POINT (34.4513827927 93.3386980290433),POINT (77.359301686015 61.6326093111492),2023-01-19-17:52:10,euadzvgvwvjiqeeuiwmm
gcwltlavjvwuuohzvzvh,POINT (90.4434790410014 61.7811998323638),POINT (72.8291068426922 49.1734018942775),2023-01-19-17:52:10,hdkxnidgrjdinczcpnxu
roqkofztmjyzwuuiwabj,POINT (8.7094888494902 91.4125718673856),POINT (13.0193573399656 59.4792712998216),2023-01-19-17:52:10,yyjnkputtrlvtyfqkjdg
txepissbuxxjdodfuqxj,POINT (14.0299276306808 60.0833620839923),POINT (36.7423877091851 80.0577316758432),2023-01-19-17:52:10,fozgzdlyhezdbhrhtome
rumurpqcvbturudlyyje,POINT (90.6321840449265 6.8110158693743),POINT (95.3463317537228 32.074294999428),2023-01-19-17:52:10,kcktbmlcprlsrtmsysdn
agvhrqkndzecdzjxikal,POINT (26.314986029706 67.4492745703872),POINT (21.0741431891395 44.7392554691366),2023-01-19-17:52:10,harjybgflvjtlsbcyexs
bnspjxwtlkqjdybcolhy,POINT (42.4139999823982 84.005620930742),POINT (54.3333733524543 27.9248490102715),2023-01-19-17:52:10,zizrlnrerauevmrzaibw
jquykqgzzrffgygkbyte,POINT (36.5311192642303 19.4691831375381),POINT (9.0876837080309 1.0227344281185),2023-01-19-17:52:10,cvhyrqdhpkcanthiqcag
lsjaeuqsrcfgyayxfsjl,POINT (56.3081354702421 4.6827949307264),POINT (51.3607032666506 38.5220374095428),2023-01-19-17:52:10,pltafzllagsiheilgjxg
avyxveefyrjdakftwhjy,POINT (42.2329987615171 38.8823290661313),POINT (13.1711390022541 97.8958753836601),2023-01-19-17:52:10,tyemiownitamvodglcmp
tefvvfwagzfzkdkfvdpj,POINT (14.7409878181977 63.7019691006814),POINT (98.0955595411741 19.0560371555613),2023-01-19-17:52:10,ptzdzmwoderkturyijkv
ccyiqvywzdhzgrlqcgvq,POINT (43.2980171298093 6.704666982288),POINT (52.7938134531425 12.5230947903147),2023-01-19-17:52:10,bfkymyfqwedlvhuygkkz
eqjlpuyclheejzoljqac,POINT (21.7920853724627 28.8899358729088),POINT (91.4786601650317 40.3902164027719),2023-01-19-17:52:10,abbwxjlavgkbkellfcqz
yivbgitmpntqodttkgwn,POINT (45.8639979703328 7.1101805896864),POINT (80.0313989483228 32.3620748804079),2023-01-19-17:52:10,rqbdrvyacybvrurfnvxk
yrrzsemqoahvyoxettka,POINT (93.9601133092946 80.5545043587761),POINT (90.3148252592805 93.2290849011946),2023-01-19-17:52:10,qgnidthwfhmsxkrhpdvx
lnolcahqtogmkcpsbhrh,POINT (97.649950932933 95.2102647762069),POINT (75.0311170020152 22.519537425943),2023-01-19-17:52:10,kewoquegcryulotzjpeh
ddvfdorlabdbtqqjnfpi,POINT (27.0463547559439 26.5586981966395),POINT (86.1548810729981 71.3919997662704),2023-01-19-17:52:10,cmnnqrzfgkupqrlbvgrn
fzqhwsrltngfticzyuee,POINT (61.1250422704772 73.7177042311287),POINT (35.2632605394774 76.9913318635785),2023-01-19-17:52:10,qnithgmhnxczoqxpevsg
ibjiulxvlqmucdkxwybk,POINT (50.6071911823898 64.7031046117715),POINT (87.2562637681946 61.6054964766347),2023-01-19-17:52:10,ylumlhfmgktrpbnupeys
mvnstrqzmrbgncknqaad,POINT (49.8914898315418 58.8094761611132),POINT (35.4086204515992 92.0843831333378),2023-01-19-17:52:10,bmpbjzyuklcyxdefrcfx
muvtwxdblokmgrjebtqe,POINT (95.6033799509737 70.5733179874494),POINT (31.7803129379962 44.4196224221311),2023-01-19-17:52:10,dvcqqojzxucuuocroubj
zeylvlfwvjnujjgjnqlv,POINT (6.758383708573 73.0288910539697),POINT (31.8658596200331 8.7428152819425),2023-01-19-17:52:10,dfatoqepqrzbjgvvjbuy
hzlentmyiplsivqulznd,POINT (97.846010106009 2.2766866542364),POINT (78.0732869437636 63.6013445167157),2023-01-19-17:52:10,kuwrpfwabwfomqoqkgym
ozjenyvsuqyedwhiewyz,POINT (2.1254753573858 3.5729429053514),POINT (55.9883355690764 28.6962449051495),2023-01-19-17:52:10,fhgospxtxcmesdazefzc
gmdbuxamyqfcfdvzkpuk,POINT (66.2163167576711 36.8692433104375),POINT (81.468366739379 98.8843420771432),2023-01-19-17:52:10,rghhudofowcyroguydtt
sjfemkmaoqbraqoareyl,POINT (75.2545390321465 35.7082237266059),POINT (78.220609203942 97.6088355544466),2023-01-19-17:52:10,sebucyfnjskavymgoyiz
ltymzljtthnubjmjhkpq,POINT (53.953697143059 84.9522527859294),POINT (72.3182316047813 55.6594652181661),2023-01-19-17:52:10,gnmchbqhtycluccedius
elvloilwsextutwmqxqi,POINT (41.0495379517272 24.0774696046741),POINT (41.6651220903508 5.2214842846098),2023-01-19-17:52:10,uhxvrsasydczfeijjdqx
wbetnspmkgncxtxpdnnw,POINT (16.9880732046263 30.3340171448108),POINT (13.8440660164713 79.9139270314759),2023-01-19-17:52:10,whjkukgrjtqddcekkfrf
txghaklcgzoekdujgtvw,POINT (21.6271000884304 44.0228325444001),POINT (44.8092617342157 52.0770885895705),2023-01-19-17:52:10,wkdbeevqfdsvgicucjou
kkomlbdargkdsdifdnwp,POINT (56.5239739671391 27.1511559195279),POINT (42.3773846312742 2.4697331675123),2023-01-19-17:52:10,cnlvetqipbdnnueoyems
hitcucbmrphgwxfaleru,POINT (46.6710579398199 49.6451330641183),POINT (23.2536752673375 85.1611202268067),2023-01-19-17:52:10,mxuoqoenbimrbbefyrlt
agyjrezdlctcuuxpshjg,POINT (26.7845636183777 34.6752226061989),POINT (34.9670235360435 63.1630252426091),2023-01-19-17:52:10,jtceynxkykarvewgcxnr
gqpxtwrlltbqloqouivi,POINT (22.0729022144718 96.3694152558578),POINT (65.0647613345144 2.0563651965812),2023-01-19-17:52:10,bxhyspwjrtpmtlfvldid
ovongnmwgfwfvnjhqqjl,POINT (88.1574071508934 77.6966191120363),POINT (45.7198267104943 78.8277065263117),2023-01-19-17:52:10,lrzjralqpwuvhncufefh
egdqhtpndqlqbgjnsvvi,POINT (3.0880425582473 85.5249466543669),POINT (46.3310136714136 87.1685126491484),2023-01-19-17:52:10,nineduljoxdnxpoyacqb
tmbwynyycusdnebwgugq,POINT (74.1313555934682 14.9302303340868),POINT (41.2401885746639 30.4450917406018),2023-01-19-17:52:10,wajozmmtkggysnowjllb
vljinzqiyqyxtourdgty,POINT (31.1740513660855 63.9460172816879),POINT (17.3232650133384 68.4255829298407),2023-01-19-17:52:10,mabchzjgiagwwqjxpyfw
wzhnjsvxhvarpfmppxqh,POINT (78.9158204401818 73.1679636149786),POINT (69.5118046064462 28.650871044175),2023-01-19-17:52:10,knjnltgdcjvtqvhwzqcy
znktvucxbjpenllfuplt,POINT (80.4371555905012 29.7183578905519),POINT (45.1791482370874 8.6527753635078),2023-01-19-17:52:10,jvqtqyiyeroajhtmqoxk
zsrykfrgqczasdqxopgv,POINT (85.6261641675041 23.716968247969),POINT (91.0409468701522 98.7412313613497),2023-01-19-17:52:10,dhhqhmwuezptmaxduyml
cxidewmmvlpicwkzkejy,POINT (41.07044692337 92.4969726940463),POINT (35.6270584640313 26.5950174804519),2023-01-19-17:52:10,bwwjsxjblwxyanqeysle
sbzwetzmshcgxqepnzsh,POINT (82.4474367316515 88.2218339941266),POINT (92.3337270505831 31.3994950154012),2023-01-19-17:52:10,htvgnomnxpluoufgstyq
fjhzlgfoqnykdlnhzpzm,POINT (57.3629440043576 5.5751606773365),POINT (64.945602724714 97.0317233838427),2023-01-19-17:52:10,kvzjzxfqkrkksvayfzzk
tufsdhtkorhrodlehthr,POINT (44.0000769269001 98.4764254673374),POINT (54.0278972357538 45.6528155875366),2023-01-19-17:52:10,idxsxgwwxdipaihfrecc
rexakthzhzctksrzehlq,POINT (10.2180475927193 28.8197880410131),POINT (88.9432478233602 90.6684499864845),2023-01-19-17:52:10,vodzrsgcbqntayvfhabl
jcuuqsbzrektgasomijj,POINT (18.0094279052217 35.6059523852977),POINT (61.634432365722 74.4188029006271),2023-01-19-17:52:10,affkjfjrttfsdjnlldvf
tszmhwfpzdmxxefuoefi,POINT (2.5979345657259 26.2725910716534),POINT (35.0472018948208 69.004486526837),2023-01-19-17:52:10,lcsqraxhlrgwataccezu
pkzgjsrprudwvgratewc,POINT (16.2188628512258 55.9057864384882),POINT (44.876341294885 60.8341934123498),2023-01-19-17:52:10,nyzojanjigepzkxcnwnn
gdnwhmczmucgkayxylnl,POINT (12.1999904987613 77.8817519707676),POINT (75.5447410289803 31.9964180564662),2023-01-19-17:52:10,grzachajuaytdpyhmrlu
lfibkgdgladvmisybggy,POINT (72.9339041683605 27.900198014862),POINT (88.2755023277291 44.234352604781),2023-01-19-17:52:10,yunjybbdxmjbmjjrdkem
shqikaoqeaguizvbrzlc,POINT (66.1515323351703 13.2435369211976),POINT (23.6749517410063 57.9941382215712),2023-01-19-17:52:10,skbkbfwzjflombnwqsfr
afbhslxwbiklfmpuhcag,POINT (67.6776536087448 67.1927656619258),POINT (70.7076054417305 82.2481063196284),2023-01-19-17:52:10,mivbvntkbfjoekqhvhxy
mpmaqdzdowmnrsmgaljb,POINT (90.4022567905359 86.1049759032492),POINT (71.6383859922773 2.7388926673328),2023-01-19-17:52:10,kotuipzyoqssmviebkja
wibpiguumbshguyjxvls,POINT (19.4230475360755 73.1141452698902),POINT (59.3394222146974 14.0253337506417),2023-01-19-17:52:10,wgrmhmgcughqrdzjafol
dexeimlgrbohcnzohros,POINT (97.154888998445 29.5306052208443),POINT (60.4092194302334 82.0949065078923),2023-01-19-17:52:10,iheoglqbeenhiuqjspue
ekqoqfjecpyfgimsetlg,POINT (12.9031672915958 75.5943887325394),POINT (20.2194892684245 58.3525633622494),2023-01-19-17:52:10,lajpcoocnebrevljyfff
zwjbofiellfesuqceijn,POINT (84.7804664654744 29.4367446868416),POINT (73.4584718980366 42.0519877081896),2023-01-19-17:52:10,pnhuzccqumkpkrydllbp
tfczsqqebkggwknmhzwy,POINT (33.7685004778331 84.1500730906903),POINT (15.2290888069215 86.1263872252525),2023-01-19-17:52:10,rtnnyghwyrkkpcukgdpw
eznaokfdgtxmclokociu,POINT (36.3548225214244 52.0104150825797),POINT (89.0545600007044 2.6998523509386),2023-01-19-17:52:10,lvlctkyfiupdujfdvseu
zmwptvgrjcjvwaqgswdl,POINT (30.8350440188471 83.265540829094),POINT (18.2436920068552 49.4668847529043),2023-01-19-17:52:10,olxpiulmvdvwxmmphhse
otbzacvyduftiiezxkap,POINT (82.5213889082566 63.6811502436443),POINT (78.9787698344674 30.3655291403906),2023-01-19-17:52:10,oomehjfuepsjrwdmvtyj
ctphajchbrhmbotmwdyy,POINT (36.4661331140913 80.6282668043138),POINT (92.8130577323278 76.1136517223328),2023-01-19-17:52:10,bascfcsjcinvpalzxjbj
rqrvvycnqnaewwgpfznh,POINT (5.0428683652022 25.394102762935),POINT (83.1511696142481 53.097212960677),2023-01-19-17:52:10,gniviqqjsdoyuynbqhue
kwnjddgtpyejknzlqycq,POINT (84.1987944155443 44.0703512598004),POINT (14.7325877075613 89.8924008348583),2023-01-19-17:52:10,iszxtgqjlnuzhamvgyac
qpngnbgdbqymclnwgbch,POINT (77.5824531843584 10.4973486246035),POINT (52.0823831803536 23.9833268133972),2023-01-19-17:52:10,heaclcystaycnxekrghu
jgmrlboubpsarqebckrk,POINT (25.4662885087642 65.6756616388528),POINT (26.4764016284285 68.7452372571419),2023-01-19-17:52:10,wlzijqulzqrsixprzesl
ndffepjkptzvwfnhlzsp,POINT (46.2135202069967 59.6166670398296),POINT (11.3170779116126 98.8288832885182),2023-01-19-17:52:10,wlljnulsbkhqyvtzrtfl
arzmytzexftarspougyt,POINT (83.5901029604192 64.4060386803105),POINT (26.1607965557843 26.8598127186564),2023-01-19-17:52:10,kwjtdwkehfmreuypkqmy
vqcsjrbjlukqsqhcpvbe,POINT (87.8829781815825 93.6309545283115),POINT (42.2155542083919 20.007467637521),2023-01-19-17:52:10,yqrdiizqbpvkkcikcfjq
lendwtglacyumtqnlzlq,POINT (34.2338372779631 4.4799561457569),POINT (82.7217871497989 5.7141531829166),2023-01-19-17:52:10,syidtkawdihnhshxlvgn
nhcxqlsfgdwypqhbzumm,POINT (70.9735272982667 10.6919230491709),POINT (91.5424201909739 54.9278612167948),2023-01-19-17:52:10,olcooqynpezhxfqxpfyj
lspavhfiaqxarbhanklk,POINT (63.088600964732 29.5822721349538),POINT (70.7732219964152 83.5727299596785),2023-01-19-17:52:10,nikkarrcrartjiqkieso
tdtnjrdznmtsmcfjaraw,POINT (59.0553421201855 93.4714153514362),POINT (55.8630750764666 8.1501223877813),2023-01-19-17:52:10,snplqnkqwdfwifubhjca
vpnyvyhwhglsodmdsjzg,POINT (70.9791322414963 98.6201921395379),POINT (29.4682906775147 65.0550728164652),2023-01-19-17:52:10,bbmvjlepbvjysaswwwak
zpktqfmcrsfvpbwijtjt,POINT (34.5698747120428 1.214274406088),POINT (14.1722565624079 61.3459115333461),2023-01-19-17:52:10,xrrakdbacxmexjthrzgr
yqsyugjxxrhfgivuxxnq,POINT (63.3695562313045 55.2284285396675),POINT (25.3613411918579 47.5247470260702),2023-01-19-17:52:10,fyirnpiqwomrtcxumltw
yzctbgczhrphzfahxjdk,POINT (3.0032822420664 83.9586110349695),POINT (71.7170867597213 80.6624463595511),2023-01-19-17:52:10,pvlxlvliwqoitlmllkxw
zpinnzwokmzhtmlyazeh,POINT (22.4666928117383 8.1857456140736),POINT (20.5517444277605 27.7336264269926),2023-01-19-17:52:10,lhfsuoowzqmvnsohxaog
uhaufhteozmpdhbcjmoj,POINT (33.5939730238214 1.4824972608059),POINT (10.1703365230838 26.0912837753668),2023-01-19-17:52:10,obasddowckyqdsxrjmvy
ydbfbadkiebvwgdeqqny,POINT (90.2709328797433 81.4685607248416),POINT (1.976185145033 63.6963413268813),2023-01-19-17:52:10,vrisjabpmkpxtxkpyokr
dwshvqiyeberxkurntpa,POINT (91.2560965653179 85.9329570435825),POINT (47.2461006739696 93.5688884582672),2023-01-19-17:52:11,bblupnkbbevoqumznbro
dszepsecgxvfzmayfaun,POINT (49.5712087677336 49.8523918156484),POINT (90.8514563439336 11.3881562212134),2023-01-19-17:52:11,iwsghuigeuhzhtlidfjm
uhaoqzuhmzgnmfkqylib,POINT (62.6207554263626 45.7562787801908),POINT (71.5284413534136 31.6366878912112),2023-01-19-17:52:11,cvxicpyuujbreoucnudf
