region,origin_coord,destination_coord,datetime,datasource
brbtqztwiurzmbzfehyr,POINT (7.7215615821136 1.7006795425326),POINT (37.940268072879 55.6372425445662),2023-01-19-17:50:51,kceixymufhtfrqljnxgy
wclsbzpefyldggenjvev,POINT (82.7985024077229 66.9543911629541),POINT (1.1196377421392 94.4578090466106),2023-01-19-17:50:51,batuctbnhkitnrjqpqux
hcpztnxjgkdygscvybpv,POINT (93.8024034618303 54.4446191461648),POINT (30.6113562169844 5.5524695858872),2023-01-19-17:50:51,uvxaoutnfzjfrubeipjz
eihpqnbfpyhyeuepoeaf,POINT (25.8908084594718 15.0290650489812),POINT (23.3612035661881 2.3806793559324),2023-01-19-17:50:51,qveamzzdglgoqgyeyqct
xlntirjhlhpovqeitngg,POINT (80.1798370689199 53.3306727472692),POINT (80.5396614336277 29.9037198701841),2023-01-19-17:50:51,hzxorcptidelyxhzkvja
ejwcpempmqdnpezpofjx,POINT (57.6891912444678 74.8128807339049),POINT (36.7055761875327 19.7277376590137),2023-01-19-17:50:51,palcociwjlhokpfvmhcg
lydqhrbqhaggpjwciqjg,POINT (1.4599732005581 51.4213414740373),POINT (8.1442315436308 52.640675616618),2023-01-19-17:50:51,udikcxgsdelptgvdxoic
decseixkkvwqbylmyxps,POINT (37.1610697219053 33.2265860062797),POINT (22.2733840932745 53.6039422220983),2023-01-19-17:50:51,tcfynpnapyjijdgbcilr
mwwerrgpkeiydnarcsjz,POINT (5.3665476531904 32.4555114712759),POINT (84.6035061159208 27.9247619684427),2023-01-19-17:50:51,jkbfejroghvelzhygjjk
tzritybfoobcdaixioxf,POINT (32.2489018701663 83.1248638151826),POINT (97.0155408682982 52.0609249372159),2023-01-19-17:50:51,sizygrqggyqfglyxenkt
yaplujdhjdpqqlnajjsx,POINT (32.8178878497738 32.5938603899483),POINT (68.0891978973014 26.4323222844646),2023-01-19-17:50:51,tlnlsbyjbtxybdjjqhue
zeunukvbhehkdrlflhvy,POINT (40.5552751404045 43.2741712474886),POINT (70.0501325229223 19.347242822402),2023-01-19-17:50:51,duytqrhnecbueolzmihh
qdayelyhskmkzgkrzpzg,POINT (54.4306079901484 86.5582100040044),POINT (95.3819829975182 31.5268891127237),2023-01-19-17:50:51,csdbrzcmmcjltxihpfda
haqlowxeqqgpmfvktpml,POINT (94.5924061945617 44.6924025353397),POINT (13.0143729991431 66.1824143112826),2023-01-19-17:50:51,cmjtzrwupkobnrewlsnp
lxpxwvanhprauebwgqgu,POINT (95.0953941313208 4.4580803211607),POINT (95.4515605505216 98.2703301831777),2023-01-19-17:50:51,pzzosytnobiziivziwmw
kwkiejyiddzbtvlrrgbx,POINT (3.8155520335545 54.958390101446),POINT (83.159625596882 85.5219296952221),2023-01-19-17:50:51,upvlgsjrxgnhmgfkeozq
gcxiflbmbflhlzugufow,POINT (73.231225026783 4.7168978829455),POINT (58.7497090365089 19.6939895640663),2023-01-19-17:50:52,dmrdmxvdcvienyddknmu
wviefmelutsgxripdqsv,POINT (1.0830156035424 22.8562914943229),POINT (27.4393694212437 88.07623441983),2023-01-19-17:50:52,ymtbhhvczixvkcxczawz
bcznxizxyieolyizqoxn,POINT (62.7718503105634 59.5677506136671),POINT (58.7115713879931 96.6102405049215),2023-01-19-17:50:52,jywgpctteeifqzvsujxz
zukihgakndyksxekwatk,POINT (63.9108415918347 16.1355833763076),POINT (7.6860288924605 4.4599039877926),2023-01-19-17:50:52,vdzuwbpifasghvhgpwzu
rvzcilskiocztgholcoi,POINT (42.0210013032917 41.2139451759666),POINT (67.9986839447787 38.7078389196413),2023-01-19-17:50:52,jzkjuqojipfqdfagwkix
kjivntelnlcwcvtbncjl,POINT (89.8285958101536 72.9417415706651),POINT (77.6759673376269 8.0719478921955),2023-01-19-17:50:52,ovjdtdcgqtzjraujortr
dgisxphhrjcenynadeyx,POINT (64.3539986479803 58.1570393760161),POINT (38.1328584078702 65.1964862937086),2023-01-19-17:50:52,bgurhjwzekyofmhnixrn
oqfywothhrmgnatxagxx,POINT (64.784736686324 32.8129276810546),POINT (98.1295778326033 48.8862753669385),2023-01-19-17:50:52,uxctixsylsxdvtpickto
nluqcjhlhehaymeimgmf,POINT (72.2642512972518 86.1715340992413),POINT (60.8533718170597 96.792129860904),2023-01-19-17:50:52,pndpnkrtfaxeacqhkket
mpwfiunzwedtexeohryi,POINT (45.7650884510906 29.4650136429519),POINT (72.8629526444334 5.5191642043131),2023-01-19-17:50:52,kxnhqoxlsnteioqqunzo
gzeddbjxtiltqdqaimso,POINT (71.6932295228999 28.1867459519458),POINT (58.2982017208549 76.5589420926931),2023-01-19-17:50:52,lejfbnfwmqfcysrspvwe
astcrqgwkldiqbyhkoju,POINT (30.6130008144304 74.7221029785428),POINT (16.4870054630638 3.1574800178267),2023-01-19-17:50:52,aoflueregjyfkdmjnfqc
gdqgjfogiavavzdebjac,POINT (22.009573193216 55.1939852426488),POINT (62.9589508256356 90.9941997966536),2023-01-19-17:50:52,pwktfweozyviuioebjgf
ezjovhnnmpyxonwfcled,POINT (27.2972693272055 14.6772099557492),POINT (8.8224486384174 70.2453866086107),2023-01-19-17:50:52,vchbthaiieczfbgjodub
zyuidwboocbcunayeuox,POINT (76.4792194233261 38.9570485278352),POINT (47.4350689987096 57.3566533645735),2023-01-19-17:50:52,ufqmfrgmgarbdpbzauvi
ttmlegbmgsapzdryydqd,POINT (96.3199766619596 52.8923400974606),POINT (50.186227454256 52.112748917335),2023-01-19-17:50:52,avlfymxigwmffaqxoqkx
uerkggdfymiwgnvbqshj,POINT (71.0143162326418 50.1691058746024),POINT (80.3040297344169 68.486703674661),2023-01-19-17:50:52,ymvlgcipcvjcyxetnvfu
oicdvqnnkfjohlfktvhj,POINT (30.9191436976055 12.1620294500571),POINT (12.965111599596 32.8717562508788),2023-01-19-17:50:52,urpfibhngnnnacgiwskk
umdxgdnebocikuqyduje,POINT (25.160228899647 94.5717009608758),POINT (85.9555916692549 24.9988049152716),2023-01-19-17:50:52,iyfhnrmzwmcoetsuwnur
kdvvutdlaqdlbcsjqspx,POINT (98.7260547279729 30.0484140472808),POINT (51.3860528069509 32.7912570394718),2023-01-19-17:50:52,zjnvuzscnyuzzoggimjk
agidssfrlaojohjnlfcq,POINT (2.5020541134066 18.856730012445),POINT (52.7361236438892 91.263731883694),2023-01-19-17:50:52,vfvuhomldniiutnycwts
ewaqtzcabsdasdixdiuv,POINT (21.0193597175938 74.6831593384243),POINT (70.0152749700968 66.2331451876),2023-01-19-17:50:52,ifvwtumhrmkgswsevyvw
djnvssbywfwtlzpclxbe,POINT (21.7286852590226 3.6806314346614),POINT (52.7989282073226 94.5577219973034),2023-01-19-17:50:52,ermwnbypkmhyxhcuiqhr
hpxonlildankiwrnypse,POINT (70.103646795213 58.0375057412272),POINT (7.5980193711211 95.1645465210941),2023-01-19-17:50:52,unpumidftqubssspekhb
dkogrhqvvihzasioowpp,POINT (69.8523478343734 66.0333284050542),POINT (15.6468021754263 15.01018558693),2023-01-19-17:50:52,fuavhobimlhhggtcvxrr
mhpsghocrvnxhqbrvuvu,POINT (1.599529766403 11.117698603811),POINT (26.9303602141874 24.2792725818696),2023-01-19-17:50:52,vcuzlecourwswaqjhinl
hilcmlcownmbaavmkrty,POINT (47.6963821685294 96.1633902387649),POINT (53.769786088738 35.1911175670545),2023-01-19-17:50:52,xglwfxeevdfbxpbtoqum
eapzwymzexexlqnzkytf,POINT (58.3626397767482 48.2242312295837),POINT (62.5719145857429 15.8164604010712),2023-01-19-17:50:52,zoukejbyfphxvahhjumk
xuhdzjeyehryhqastwsm,POINT (73.5452866036145 71.6493153432773),POINT (68.8369030747313 54.1473982187483),2023-01-19-17:50:52,kiahjtwydzxallgjkcwp
ibddrjbnewhldlzmpdgn,POINT (41.883208352771 39.4399298244701),POINT (19.6327002044856 38.1005530420677),2023-01-19-17:50:52,jzgivdokdcktmmmtavxk
satedofzxmhjzjpupxis,POINT (14.2873874809144 5.6238855842539),POINT (26.3812379496068 3.5107802441581),2023-01-19-17:50:52,qxxcnzwvlggveygxszjf
pfdipvofqkjnrklaklid,POINT (61.6964147733899 64.9598566615805),POINT (39.8814191931774 15.0708283941811),2023-01-19-17:50:52,emssuvzzkchudsmuanig
hwmcqwvmemtjlrvimdnc,POINT (4.2019717690792 75.0741066385119),POINT (80.0255146402068 58.7820769892108),2023-01-19-17:50:52,cflfxktlgvhciguvsuit
ilsehaatmqyrwwqfngzd,POINT (85.009523609217 72.7481747125597),POINT (48.7410809567988 82.0827420526632),2023-01-19-17:50:52,erbcatxfbvsfyrpsnldu
smjkhcgzsdpchzqgmnzs,POINT (89.7559679509345 38.4303618256075),POINT (86.5084777243558 57.5602577061414),2023-01-19-17:50:52,vuppjnttdqlooyykfebj
pvmapmuaklbcilaardkp,POINT (65.5337871136461 6.2835323051187),POINT (91.7266995868546 2.1832279021239),2023-01-19-17:50:52,yyktbqwcwkcjmgqthiyd
svbipqhwbtpukhsoikhm,POINT (71.1194219568793 60.9970395977854),POINT (49.494580366279 22.9186485069299),2023-01-19-17:50:52,xhnvqegvrayobeguldhw
wklnfoxtddnaglvbcwet,POINT (68.4275206110511 21.2728675214252),POINT (37.9249850755594 75.2481688306341),2023-01-19-17:50:52,sdsepmiaxeymuxzrczrv
uzeutralaxlztzjzpviz,POINT (71.6045822235716 7.6281151578185),POINT (55.1260019424161 94.8455119629982),2023-01-19-17:50:52,mfupxhcecirsliwxqnxz
chkottyibisonfrscdgw,POINT (42.813419772728 28.8397514842789),POINT (37.4704649816339 49.315752549401),2023-01-19-17:50:52,uzlamrwbqoriaxcqhmqc
ipdxllhoagjnglwziaky,POINT (25.0926646110182 23.9384359404011),POINT (1.9971755712396 18.8021911901456),2023-01-19-17:50:52,srsrmjibrqtjcwverhmg
eccbtgsvkaaghhnbtbxc,POINT (73.3962833853416 28.0931386411935),POINT (69.272774754337 72.7703139662037),2023-01-19-17:50:52,djjsbubcmxlpbfsyldtx
rawuvarsmwqscyjsmlae,POINT (89.4753499755102 22.2508295440278),POINT (56.7882723358356 7.8022371188956),2023-01-19-17:50:52,ajukthfvwxhrumkbkpci
enugkmvmtqbplkfpkcaz,POINT (23.7253383894937 62.6609269881151),POINT (40.7974946263186 80.8451173510055),2023-01-19-17:50:52,lbcscuemzgsgyenklowh
xcrrvutcuqmhiahbxrfo,POINT (47.4634224498092 32.1492870380506),POINT (50.5668696092602 85.2047677793076),2023-01-19-17:50:52,hkznhhorccewnuydfsfr
wtopxfteblrremdyojad,POINT (44.2239586805162 25.7307637409166),POINT (61.3860130447062 89.7717074124502),2023-01-19-17:50:52,yugmcnauyhugxzmdrpvv
vxuctdkkgsutstjpovdn,POINT (35.6978683977359 82.3154511351992),POINT (39.5483563053406 34.6822189601274),2023-01-19-17:50:52,gveyggaigvvlvdkxbgsq
eklnbmqhcgkzodkkvycu,POINT (21.9188448378864 76.2610143645546),POINT (56.4174892893709 34.068749726487),2023-01-19-17:50:52,vdcjqrvbabakopfnyayg
hbojkrkjcxnbjdzhmlkh,POINT (83.0828564166876 56.6522677634153),POINT (31.055837772639 19.5690052729239),2023-01-19-17:50:52,kbrdvkcmolqskvuirllq
pvwuvhsksdlnjezovhdr,POINT (10.7206311201921 79.3755946543985),POINT (2.9265549200976 6.2289956285348),2023-01-19-17:50:52,xipewattdrhlbtcvxxak
srueslzjhauwpzwsojnl,POINT (98.1879535207174 70.9099665059064),POINT (15.2969136529445 45.6946291900829),2023-01-19-17:50:52,abngyernnlwkmmdhqnzm
rrailqgsoinfraywykdq,POINT (93.9205499155141 73.9968443778939),POINT (39.4023041145093 11.7695062572364),2023-01-19-17:50:52,hofiekxnguazbaekuoet
bhqbcbmnsnggqmqmwhcq,POINT (68.1663522138279 8.7750617497378),POINT (45.6044576893052 45.0611197222855),2023-01-19-17:50:52,siisvxpzhdbrxxqxipjh
pnbwoxmoajpsjpjyglob,POINT (37.1608406498864 88.74431568936),POINT (3.1820898887699 84.4622647395636),2023-01-19-17:50:52,ybrudztdfeadxdyeqymg
qohzjcmgyzirzeyiqjdh,POINT (52.8627752900046 44.8386301657383),POINT (70.7111485878112 53.1403310630359),2023-01-19-17:50:52,pqpictwcmxahxkipyrpq
nfoqlykkdpemqdgaxfyy,POINT (30.8866076501195 94.71493007788),POINT (30.5062049142894 13.7160855746758),2023-01-19-17:50:52,hgfwckvybjsyeekeimbr
zpdxqrpvjcliysfrewjl,POINT (47.8221577961695 92.7112210756566),POINT (22.2307360648667 1.7569212621691),2023-01-19-17:50:52,tfwqxjrwnulhphcjgwcs
ipcfhrxrsubxkjkejieh,POINT (73.3457885135038 64.2613266960219),POINT (69.8128405665764 79.5452393688725),2023-01-19-17:50:52,nivcpomccctjogstowmu
tbybgyayqtgoafnmrnfc,POINT (47.5092697349167 20.7935250485775),POINT (13.1025126057555 77.7708030508252),2023-01-19-17:50:52,byuqtlsbrfokouqdflbp
rojxzoupymptzysqamrb,POINT (14.4752776160235 1.2529424402662),POINT (16.3027431101463 58.9730385886956),2023-01-19-17:50:52,ipovafmbwbyuxjdfjtmd
odlwyxcfayofepnaqgrv,POINT (71.4561314654616 81.2612476308885),POINT (51.8057810429979 6.4609088837983),2023-01-19-17:50:52,qjvuyypudyupxuuztonu
jcsvefkecebakiuszscr,POINT (69.9651034081856 4.7988435295437),POINT (57.0953378550936 77.0951645331398),2023-01-19-17:50:52,gmecjjhaxwetzjwibgqw
zymatsbcfnwqhldkqzyi,POINT (92.0517303114276 32.2805069988672),POINT (37.8352747020683 42.2076223445595),2023-01-19-17:50:52,jfyajfirhznjujygvrfq
nkhgpvehtulhknzqzdzk,POINT (42.6102103226329 17.7181481336046),POINT (7.1558488005058 4.293343676734),2023-01-19-17:50:52,hdygpskkqlngwtqbwllw
nufhpquhenetczwqckyx,POINT (21.9946950242882 47.1128635269822),POINT (51.8996757347499 49.8315540008797),2023-01-19-17:50:52,dcezjiyymgruiisrcquv
dyezsmjowtxwxvhuhkdi,POINT (86.1052024688962 90.8555646968481),POINT (35.1196979822383 44.9895318459361),2023-01-19-17:50:52,sbetfwqnrpcblibhlegk
tvkphqwbkqlasqdyooty,POINT (72.6195475903888 74.5209311774201),POINT (39.9475132604219 10.1380583421104),2023-01-19-17:50:52,whkbrsgaxrcqbiwgiexj
qmhioononusbvoqcgvav,POINT (47.0412911586636 96.566131090227),POINT (56.3684109568263 79.3262884749996),2023-01-19-17:50:52,djpeganrmytliojgjorj
ursewshpgzmrtivsexva,POINT (25.5483266456041 29.0842158130721),POINT (34.8217929978339 35.4966846532607),2023-01-19-17:50:52,klzaavlkcqzpeaavexxj
vvpevchpmvlptwzscnzs,POINT (42.8697035309706 70.3657410869032),POINT (4.0891598234005 69.0879887930755),2023-01-19-17:50:52,wvspevbregsicgfuvogb
ssyfmmqacfasiiyvulkh,POINT (7.0168277076902 94.7949120902848),POINT (78.7200601790619 18.5722235658487),2023-01-19-17:50:52,igruxefqemhjohbdeuni
efemmunflcbhuflcipoc,POINT (23.3324349968565 11.239900121723),POINT (54.9956090153803 36.7498222816026),2023-01-19-17:50:52,dmxqfisgfwjwvytemwjw
elnnozvjzkpifkfokbjp,POINT (61.0129086896882 68.0440551543768),POINT (98.6081700628772 29.1504238720283),2023-01-19-17:50:52,emqyorgbmwwkntjdftzk
xamnjcchylwcadhtiras,POINT (76.9878666455284 62.3255419577224),POINT (57.243817633913 98.7898730217824),2023-01-19-17:50:52,bhfmjnflreobkeeemysx
qhrkjscnstjboumhtbbb,POINT (88.0121018024507 38.3165503493515),POINT (21.1352837254275 69.7982715212802),2023-01-19-17:50:52,wqrmwkhtuzdsovorykry
cyiblvzfjaabiotseiqt,POINT (97.6030253056901 33.4672732222568),POINT (7.041339330383 8.4080420396119),2023-01-19-17:50:52,usfcrjcmooexlakjylfk
adhnnpxptdkzhmlyxidp,POINT (71.1854192805433 39.6659084507242),POINT (75.0479915213295 44.8219438839075),2023-01-19-17:50:52,dchdrbchqnicxyxjsfet
gojarbijglvzndmkvrkw,POINT (65.2192996440584 19.7914094274445),POINT (67.8435538071294 21.4554358810858),2023-01-19-17:50:52,lijrhejoqiptoevpxmxs
wrtytqnrromhophoeggw,POINT (37.9072279576519 82.1128581338892),POINT (68.2205687232008 1.0957220298207),2023-01-19-17:50:52,pjycftpgaopnelemxkzu
xknmfwnsyamtrrpkycuk,POINT (85.4868408031356 67.1969214387357),POINT (20.4146424162202 13.3961602022538),2023-01-19-17:50:52,ueuyplwkggjegykfmukt
lnaxkvnyqduvllqzovpp,POINT (31.8817709809997 92.5382435427406),POINT (47.7609047779337 19.0023081530505),2023-01-19-17:50:52,fulokqqhkwigwpkdfmpb
puylivtrcjgyjcpzkjir,POINT (76.1892597390122 59.4788761640704),POINT (55.040450210542 17.4271829169825),2023-01-19-17:50:52,rjhfxqsyqhmozustnwgd
gafjoquhemzixklxsveh,POINT (19.9338757861732 94.1526666886739),POINT (39.3029152154706 44.1792999645188),2023-01-19-17:50:52,lzyfhpbikzcwhhuoqish
khglggqgbjvydkldbvso,POINT (38.3631991920247 80.5251638601425),POINT (74.1499267454601 75.8525797471974),2023-01-19-17:50:52,bxuhdfvzsgnuhicwtoli
ggczbysrcnlgsnnjuyfb,POINT (35.5087754023634 70.344385013862),POINT (47.4862403002654 41.687809748795),2023-01-19-17:50:52,ikcmezqhpescahydzvkb
yfncftmfcgxdflxlrixq,POINT (57.524953609471 45.8417937054564),POINT (98.943870829746 21.0548313593865),2023-01-19-17:50:52,abojydpmwybrdabmsnbi
dnfjykuerdibgedcpupo,POINT (66.7013262057001 54.5058292143084),POINT (35.1332915618478 88.2393490579127),2023-01-19-17:50:52,soguktediosevzryuuit
atyrfobymjtampgwbqsk,POINT (55.6663869726253 58.2822772442844),POINT (59.3981117720618 95.788071251987),2023-01-19-17:50:52,pzlcnsnaatnhxqvctugs
pmapoqzxkyfvnojotwnr,POINT (26.5862839295638 30.9059882864702),POINT (37.5630312300393 89.7209713368514),2023-01-19-17:50:52,dfqrjmtfijvshbxyvjqj
flihjcphctvqsmlayoxa,POINT (38.4317917917157 98.5447956985964),POINT (83.6691822405413 14.9786247064309),2023-01-19-17:50:52,bgmarqxurrwkjvaxlbcb
wbjxqcgyivfuluygapur,POINT (37.1523017505431 41.8212784753804),POINT (80.5383724267036 43.8572137112695),2023-01-19-17:50:52,uxekbwdhrfoiigwstsro
zvczriygewmxogsvpfyk,POINT (67.6415625931832 69.9077689407689),POINT (41.6748459729473 73.6926418287493),2023-01-19-17:50:52,wiwhypnxuanwfkzxhpwt
miqrxywggckbbimpfcdk,POINT (82.3283559027753 73.0930633700721),POINT (64.6984822527673 29.1023909575539),2023-01-19-17:50:52,ezlbnndxlabrmhripzjq
gndxsalvbgccxuemxirq,POINT (69.5883104676577 15.966501216368),POINT (60.3660236495169 11.1131015989184),2023-01-19-17:50:52,vdfmrsywirgcaufobctf
iagoaqhwkltimjszygno,POINT (3.0236572140492 25.3778534428759),POINT (56.1594191666467 59.7084168027119),2023-01-19-17:50:52,wlfyloepgjsjsukeeyxt
xplnstiyqyxxwkcymxpq,POINT (38.7451406917014 54.1792741353189),POINT (83.0601385633064 26.3279333260702),2023-01-19-17:50:52,igcllhbalapdyitbiihv
spkljbopmndqfotzaghd,POINT (75.7018471981487 39.4293261832539),POINT (77.2129589274335 84.1766091420022),2023-01-19-17:50:52,ukontlidqnesqwptiusf
bbhitoipfxuicapuvxpl,POINT (45.0353865463296 10.6076368291678),POINT (20.922679846165 23.2491606812239),2023-01-19-17:50:52,gsoefrjegggygbkgkmli
hggjzvqjyyfmbqqqzvwz,POINT (89.4954394561834 87.6778497776682),POINT (96.3210192696735 12.2532051265943),2023-01-19-17:50:52,yrscinlihdultkrsmbxb
onjeviljvcrqlfzsshok,POINT (92.1295291407532 45.2568383557552),POINT (44.1345653265303 61.1903333375856),2023-01-19-17:50:52,nwjbfdunydkgkigrdxsw
yhljdhdwntokyevffkmm,POINT (53.6363616987367 13.9275594965477),POINT (32.8108401353059 29.8819333624105),2023-01-19-17:50:52,tzcodpjxtjwelifwetvc
pthelrozynlsvkewuuxj,POINT (48.0998316393425 72.1949360671301),POINT (22.0556011037763 29.71769442359),2023-01-19-17:50:52,grbfljarcripgjmhovdo
myaxthxkpselxuzywzmz,POINT (60.933824839491 6.2694685841629),POINT (47.2862496496831 15.0686296758379),2023-01-19-17:50:52,eroesdecvnopbhpodkut
wknlazcurpkyrugxexwy,POINT (86.9597712215099 79.4792500221149),POINT (98.6229655699868 20.8865730161297),2023-01-19-17:50:52,yralvbbuysoozetvbzpo
cekxojutpygesdxvqdfy,POINT (48.8691527760109 34.0065590842915),POINT (67.5152217049764 35.2891981230605),2023-01-19-17:50:52,wupofrqqlixouthhalcc
fbqqydnrlejlnykmagtu,POINT (42.2896126029228 39.790092041332),POINT (61.6002820400872 66.5979432143736),2023-01-19-17:50:52,ftqyocyvccsrimsvkljk
yqpyxanphrtuucqpnhkj,POINT (70.9060793659092 32.6229217175334),POINT (40.2454129072488 18.4533769229914),2023-01-19-17:50:52,gauwedqtmoiofvxbkpir
kpelfyglagkgxyoammbq,POINT (2.6809918669631 45.971102596078),POINT (55.7522969971554 20.6460935431382),2023-01-19-17:50:52,tdagdhqlksbokldhfcep
sioguquzrrvsfzgsclqh,POINT (4.4646382519783 31.6557037447733),POINT (5.3410754574558 37.8346868712614),2023-01-19-17:50:52,hiqptphlroyqvadrrxqz
qqipjuggqarujidimqbw,POINT (5.9619955473126 29.8795172323838),POINT (16.4515068028813 89.6351274461591),2023-01-19-17:50:52,fvwcemduamqfvbymqzlx
xshjujiqyuzlhlsayayu,POINT (62.128796463817 95.8887197730705),POINT (8.0158880197677 78.1903694640996),2023-01-19-17:50:52,nqybgueqyiyjgtuqqcuc
ktgnearpnahlvbvmievg,POINT (86.7993165654639 53.7305095748874),POINT (46.6931023555904 70.4461560241908),2023-01-19-17:50:52,ghnfenpannccxpjjyiih
npqtosrhuioehgtivvgk,POINT (42.5465599202692 34.6517445708432),POINT (48.5707638513979 11.1407052708753),2023-01-19-17:50:52,aslrfucatthvwlbqfxpn
egllmoncytsrnafzkbhk,POINT (33.3071350303659 24.3577120651789),POINT (57.6914565816909 12.3211036199531),2023-01-19-17:50:52,sltwxfxuftnsadvmtxjg
kglrosoxoibypwzuuanw,POINT (42.1619339090935 85.4627531475442),POINT (25.703646177688 72.1185503834174),2023-01-19-17:50:52,tzirungllkjbexqxzped
nyktrfgdopxsdkagmqwv,POINT (33.5586931401668 27.5737933159439),POINT (74.1034061223071 53.8864646887577),2023-01-19-17:50:52,lniidpvplztpkmmdybtp
qwsaovwldvdgpemmkrsb,POINT (94.1002010445724 40.6149388325624),POINT (98.0634024178091 2.2462316220156),2023-01-19-17:50:52,hwcnhgmwtumiwdmrkggb
yztaxnjuxzjksqcjmmqk,POINT (18.441117826473 23.5588902579802),POINT (69.03462744834 17.5390191077374),2023-01-19-17:50:52,cxcauuvenmhlwhfhsrfj
idehnxiwdaddbjqimysi,POINT (13.4033628095724 97.4331367167663),POINT (70.427241344015 90.4590436429667),2023-01-19-17:50:52,vrpuvlgemaxqhwscihnu
hkvuqxiodjfzermnadeh,POINT (35.3524780005072 64.9832911862741),POINT (90.5439845597266 86.5907362392426),2023-01-19-17:50:52,luofeikoowggemguekpq
lmajofknrhxndnrncmae,POINT (74.481604380086 21.6194572853002),POINT (54.9247031059739 10.9739140713844),2023-01-19-17:50:52,ccaltzswsfpnqeodmyfk
wfgzeqkbacramzmswpta,POINT (53.2849159024838 75.2561288640217),POINT (44.7280443470078 20.8585653014563),2023-01-19-17:50:52,kzpbvgkytrtpmkhrwzvt
ksrpwngyaszfhyfpziei,POINT (31.3271979592499 23.7927386678923),POINT (9.1388415983528 66.2704629254824),2023-01-19-17:50:52,wtgvedapkucwciiqawaw
bwtbwvpbpyiwhvmluotc,POINT (42.4929563991077 4.0541342740325),POINT (2.7931335646843 32.3485633168121),2023-01-19-17:50:52,rqguspoxduhptznaphlz
ipqyzdenccwgxxowslsz,POINT (91.7886336169741 4.1669152123763),POINT (21.6358425548065 78.3530175860191),2023-01-19-17:50:52,niizpiczaviskearoyog
zcjxwhqyhutyhowwfnzf,POINT (66.1161556437863 57.3225708107375),POINT (13.3351421035423 45.0072276874029),2023-01-19-17:50:52,gnpycckfbnflicwlfxsv
tmxutknsqrizlkqgqhjw,POINT (17.3788057599854 76.7302882194506),POINT (38.0755036987997 93.7358158022581),2023-01-19-17:50:52,qphohosbkbwtsksmuddp
lvfehtprljncjzlckney,POINT (68.5168197738315 67.8936881201812),POINT (44.6345446075525 91.0997802659355),2023-01-19-17:50:52,epplfzxdzinuqaastfgj
zrhabmzwoyeoqeduvtjv,POINT (91.0616381456094 19.7754234087233),POINT (5.9188483757688 87.9076716750432),2023-01-19-17:50:52,rfklsjccmobnnjxwlsak
mfxbhfldtxqgzhtnsykc,POINT (74.5338758126836 47.87502943905),POINT (34.3094004593025 30.4530541435526),2023-01-19-17:50:52,vhtmamgafsaempodlwku
xryottfxpvylfzrqmhnn,POINT (9.1368871686222 12.8484152827932),POINT (91.2911361042759 69.6580404628079),2023-01-19-17:50:52,wjnfymanxwgmvkpybwpc
nnsbqfyqoxfjnjdmsrmn,POINT (16.9536127817163 70.8338656253759),POINT (52.92248292606 36.3777172181584),2023-01-19-17:50:52,antnpkimyxlqhjhlbsua
gmhmvdkdmjwyxgyktvbv,POINT (49.9493038536458 7.0381297089192),POINT (89.9037273840452 15.9551853381828),2023-01-19-17:50:52,kdggcocoehcmpakpsutw
onunfaxhoywgsjmpmfts,POINT (76.6899905901034 17.0601477199331),POINT (79.8541990437793 68.6615317079968),2023-01-19-17:50:52,ohvfzzfngaatogpxpeat
