region,origin_coord,destination_coord,datetime,datasource
lhpiiyntbozbyokvkinb,POINT (4.3027280826259 75.4168922796409),POINT (20.7291020690347 80.2232841574966),2023-01-19-17:49:56,ptygqigiezhwnlkgmtlr
smnidkfazhcdqiqzblas,POINT (67.3440738460354 17.7908507790256),POINT (25.7461386588616 60.6780421208868),2023-01-19-17:49:56,exgtarwjsaepwfffqyfp
vlfaditqdhadrtqgjzdz,POINT (92.2339518277007 42.4046215504813),POINT (11.322483333711 43.0250351249852),2023-01-19-17:49:56,yjatllanvapeygczpmeu
otxthkhgpvgtrjmhgdir,POINT (10.3607569200069 7.3220205474748),POINT (79.0995368793565 85.6014325257613),2023-01-19-17:49:56,tgxvynwvirqdrrsrkcan
feusqwnrgwuukronydlc,POINT (7.8298717048553 55.3892848510239),POINT (55.8192674215906 41.3208880185804),2023-01-19-17:49:56,qfdsedywsobhajfmobyw
trjomkjuwcfrudffutgg,POINT (84.4958177049278 5.9426420411354),POINT (23.141006577172 63.7142985547517),2023-01-19-17:49:56,ogtxqmizubppzaemvqdr
wdyncimlswwovuuwlinr,POINT (71.512792886675 82.3505835922792),POINT (68.1903542636311 87.0493182946874),2023-01-19-17:49:56,wkcqlfffvdpwqayrrhsl
ekqvswtfnakvtnavqppz,POINT (66.4016853528426 50.1455659401277),POINT (49.3639499389381 95.3816973663164),2023-01-19-17:49:56,nqhgcgchdifezobporvv
tyflwkyrhzrukfkfucug,POINT (69.7588828700506 13.1489966017686),POINT (73.1931820880279 91.651255644446),2023-01-19-17:49:56,whikytlnncbmpzhgglgw
vbsosqqzkeozkzocnydk,POINT (4.3567698507386 4.8732371343978),POINT (19.3768955397435 76.7485402221155),2023-01-19-17:49:56,ctcfplcedqxydxqgsafw
wxymxpsceagtruhqozpc,POINT (61.8753940758377 13.6408465072244),POINT (70.4599398948647 31.8169785869887),2023-01-19-17:49:56,qxwmbfcdlslktgotwwas
kkfzdvpgecillzdgwvir,POINT (65.4298102148159 31.5701374018032),POINT (11.6951515091804 48.4987868914986),2023-01-19-17:49:56,wyeyxuryafwtbzrfxqbn
hzphkppqinoaaefkuoho,POINT (62.690970990905 29.0046663450965),POINT (10.7578709130595 67.3836655112529),2023-01-19-17:49:56,zjshcfuriusyilbmxnqm
fvzyssjprkvhrvlspuqo,POINT (20.9258567918328 91.9108985420633),POINT (65.9233268157125 58.8057996067571),2023-01-19-17:49:56,lhhivwyurvggiisrtmug
owdlbybgfnplngwzazbu,POINT (77.8395591202366 28.2398400064038),POINT (35.2053718556443 44.3030585850365),2023-01-19-17:49:56,ukuftampqoohepsrueda
liidjqalbxndldcuwsqq,POINT (49.5541184771395 19.3438458453039),POINT (59.5617592181469 81.9614273931905),2023-01-19-17:49:56,oaheolomchsmtenezoev
bfhizybpubpscctqkaxi,POINT (87.9979258473782 5.6568629995865),POINT (80.5308648734732 26.6762305648375),2023-01-19-17:49:56,kfaxiesvahvupehiwlmf
vxdqkkxcefubdzzthirk,POINT (52.7257528232251 11.829979501562),POINT (77.8590272224557 44.4439510911445),2023-01-19-17:49:56,lgoesezxilkemymitnze
woxbcmafcztpnmqgcdwn,POINT (10.0625997639556 81.6932094010425),POINT (33.7315602223577 82.5019776681581),2023-01-19-17:49:56,ylotxtgtprvlxflzroha
zugcyehtnfwlfbytusbm,POINT (9.3206863322103 72.3461540985247),POINT (17.8060050512307 88.6222795728467),2023-01-19-17:49:56,hlnvsfvmfxiqxxlawufd
ozsdfpqpqogutvofqskz,POINT (53.5652834971584 60.9002902864724),POINT (62.0391205749221 73.0555929095468),2023-01-19-17:49:56,bfqvzswngjbqdllqrzqr
hjcrmsowjnmxhxjrvldq,POINT (10.8522405268141 67.5946352005087),POINT (86.9689288491969 41.3173740943039),2023-01-19-17:49:56,sivtajzwisqpkobzcnza
dqdpwokrvhfsazhgdegx,POINT (90.7044964157147 27.9867650678237),POINT (72.2406275085643 37.5647320166708),2023-01-19-17:49:56,xkvpresvucyjspquiyrk
aabixofpdquehjaxvyiu,POINT (86.7078900127465 47.84533919987),POINT (23.2538180860345 45.974481876773),2023-01-19-17:49:56,lbzycbaqsjqnndjxnjkb
ujdbowfupqexhfzeuqlb,POINT (86.3427739299024 38.9589106300057),POINT (88.3255487944056 21.5361875813507),2023-01-19-17:49:56,lwdkjfnvqkythwokrqus
vuiavganysnnvfctpglj,POINT (65.5267974035684 89.6263555055731),POINT (41.8467926303112 83.6904463475563),2023-01-19-17:49:56,bkamzssifigwcvfvwwhf
mryjeivsvvtvizgmydng,POINT (53.140265900004 91.8298027906075),POINT (77.9558997105224 29.6704697239601),2023-01-19-17:49:56,obdszmgutmqthgxatzyq
vulagcmdtvzezgmzskwv,POINT (76.4557190220003 51.5206170029651),POINT (33.1566709377275 72.1437174517674),2023-01-19-17:49:56,keizrgywynwuvldjporh
hdehlvbcuvbgoyrctfux,POINT (46.2672646710574 88.7448515696444),POINT (83.7863073716479 85.7389377511908),2023-01-19-17:49:56,dmkmjtrzkgvxncvoqxmk
qfznirrtuwlxtgldmfky,POINT (86.8424257502696 50.4925782308201),POINT (32.5909873463802 22.4688479186419),2023-01-19-17:49:56,oopbhzekefgxmumrtdof
yehcvvowrzmrjmsoyjfk,POINT (39.4447915026801 35.5628434591839),POINT (83.0279552688873 45.3883328024148),2023-01-19-17:49:56,ictvhvcqyelgcpwwvwvj
duicpqzxhgmvwazxkmjj,POINT (81.0285796235706 78.3714119975876),POINT (3.2335451759988 67.6941516857245),2023-01-19-17:49:56,mmavrwxghubrldxxqeav
neeslkxipcjlbrvydjqe,POINT (31.5212676937735 55.9914578795446),POINT (7.7432314987249 65.4753252178455),2023-01-19-17:49:56,yfhemlklfmkmhtobpykn
gnajqsqxwimcjvfenspl,POINT (98.8397164162698 39.5766138168557),POINT (81.0416161974449 76.0710248168636),2023-01-19-17:49:56,phnvrtygqrvyckfjpeak
qshldnjfdjriugibtvjx,POINT (5.3306580780552 6.611875236868),POINT (4.4153571029728 37.7849161472355),2023-01-19-17:49:56,eumvgolhoqsqbpgajdmm
tkjvqcfhdolhsayhcimz,POINT (40.9889142544852 52.7382297803814),POINT (21.2086408247402 84.2096096252844),2023-01-19-17:49:56,xzxdwylaycvcgrkorrcz
tshzyubbqukriyrguwpg,POINT (67.0650684738478 64.3446596155193),POINT (71.9248792297291 24.6639918798138),2023-01-19-17:49:56,wjbzvashwdamzfxumzbn
zwholukmmflolxmbmeam,POINT (96.7651686862997 51.7764939775044),POINT (80.5712830105838 91.4921789345895),2023-01-19-17:49:56,rnpkmhgxgzhnnduzwhmh
iehkcvqyfxorcjbteroc,POINT (56.6360269659179 44.0660090194907),POINT (7.6455155823401 2.7434933864086),2023-01-19-17:49:56,psymtqokoxjrjkjleqea
zcwawwrilqwzbjrapbdp,POINT (65.3142012414706 45.1081259783788),POINT (8.7770634051673 16.5723443764191),2023-01-19-17:49:56,fkxngrogtzmfosgfcbmj
wtgzktsbnwimkolteyts,POINT (89.3071848915675 87.9629693259074),POINT (74.9062823802055 26.677751117496),2023-01-19-17:49:56,yejmgsuspqlyqtcviuoq
qchhnmlowlqlffuylllp,POINT (70.1293705162559 27.8087043036956),POINT (6.1514716764853 40.113105772763),2023-01-19-17:49:56,vcxpybwxppexzapodiqp
pengzascsyeeciozbxuz,POINT (83.9243239963955 87.7336493977711),POINT (16.6022480547392 41.4808722946749),2023-01-19-17:49:56,asnfimqtiphhddluwacm
fyyiwboshbezsydrhcbs,POINT (18.4414410644884 37.5401722272195),POINT (58.3295728019032 17.5389101805077),2023-01-19-17:49:56,swltmnvwfgbpyupxecbe
ulhdryslzishbgxcrhom,POINT (81.2598303204915 63.9842372107703),POINT (69.3621705926537 98.0050960391906),2023-01-19-17:49:56,sgpvuahfuwktingxrtsj
idwsuwsaevvjxuyncpgw,POINT (37.2264070487555 97.4457719899206),POINT (17.6618523794367 49.896771088439),2023-01-19-17:49:56,gemdqhbkfcvvwswzukbo
hedsrlbsnqvqwaxuzgnh,POINT (4.7657041536712 77.9911569367995),POINT (78.7449386260559 66.2035043732081),2023-01-19-17:49:56,yqhalnfjntrhndhysxkv
bkkdesfevhtdrsvkznkw,POINT (8.3414447129354 98.2254353883824),POINT (77.7411367908968 84.1261189748113),2023-01-19-17:49:56,rqimdtctpkixlhingygm
fhcdsqqsljjsbobczeio,POINT (67.242168653542 1.2654644892883),POINT (87.0491213957811 74.8823300180364),2023-01-19-17:49:56,efenlhpygxmmxfcprbhv
vvpknqwgatcolrcotkec,POINT (36.3264342032526 2.2800173839758),POINT (88.0249650655666 38.7551898063995),2023-01-19-17:49:56,lqfjgqmtbrrwckzswcys
ilbzrvelzikxnbjaxnvo,POINT (5.581722838782 77.7809106100782),POINT (27.8537556175681 79.3699511417406),2023-01-19-17:49:56,snlsptqqbxebozziwsga
ymydmdsqorsxdguhhjey,POINT (66.583944395147 65.5907841535727),POINT (52.6569108213581 7.1720160335067),2023-01-19-17:49:56,hbjxlcvdtofnahqnfcew
shoxbjjieflakpkjavpo,POINT (42.4339218978025 97.5574702840004),POINT (36.1559337647136 65.1572139092367),2023-01-19-17:49:56,nbhshenllomhbksosarp
wzoftekhonwzuocncgzl,POINT (78.9105488920044 17.5002823517434),POINT (79.4241964698477 11.8188428165917),2023-01-19-17:49:56,sxcbepvrcurxohdbwtog
nlcvsrrkcsbgyctgfagt,POINT (78.4075689966113 52.5423481245443),POINT (3.6224112366169 98.9719698079564),2023-01-19-17:49:56,zsvgooxhuyafycviaedn
sxzsrspvisoldzfyvjvp,POINT (60.8699631468472 44.3230618525726),POINT (71.3741236657318 4.1058995535841),2023-01-19-17:49:56,jpjazluovsfmuotqgyfz
dvxaduftzudjoyfjrrwk,POINT (64.9294417702669 4.8967498561503),POINT (15.5763835999436 14.2445827675224),2023-01-19-17:49:56,nbjequnkfdsrukqsngwn
wvotguwnrixbzknwbipg,POINT (74.6130952774089 72.6437177144952),POINT (62.4090077845038 96.4661332150894),2023-01-19-17:49:56,smzxcpqhgpinasugtrks
dwzunvsjqpfiquancfrf,POINT (56.2140934754047 85.8476962195097),POINT (54.3964784979456 90.5555941716919),2023-01-19-17:49:56,frbsenzhgjezwidqsziv
sbyhpeqxyxnwhlxxljba,POINT (41.0822884627783 31.0229581799637),POINT (4.233827378649 52.604621394074),2023-01-19-17:49:56,qbucaxcmkyllunibouel
xkihypusxdshdushzbwo,POINT (53.6752069474236 15.0654264011042),POINT (20.5306566887276 44.3292412181626),2023-01-19-17:49:56,bjrkfbflbmikjxfwytkp
alarqfzruahfquobqvhm,POINT (65.7799488200934 18.0150431588768),POINT (15.2296294406157 20.3903243443891),2023-01-19-17:49:56,lbiakexzgexdwthhhxxe
iqgrzuhoiwxqrhfgbfnp,POINT (71.7863586651357 38.1278366731435),POINT (63.1855896348243 55.3181661013005),2023-01-19-17:49:56,mvhwgjjbxcglhqsmwswg
mzyvfqdwbmxtjnunutyp,POINT (97.6851107308129 95.2770371816427),POINT (8.6986324444096 72.3644192968311),2023-01-19-17:49:56,rlbcajajpvflnjcmgixr
hcjkqlpuonrjmtmcbime,POINT (51.6207188403113 4.2613806028215),POINT (15.6857551234185 76.4300551025652),2023-01-19-17:49:56,vslhmjeengwlclscjfby
wlizodkklltyrnzcmngu,POINT (62.6765044440503 40.1706431775433),POINT (68.4117621158129 65.2315647164667),2023-01-19-17:49:56,kkujohjipgadcjkhjnik
xwmymqkkalboifziahuu,POINT (11.9762548568429 22.7263621294995),POINT (77.8233150352202 11.0418733076777),2023-01-19-17:49:56,luepnoskeqydktkxfqhp
wbwziutsgmtotqzbaanx,POINT (10.9153052946052 81.7782283248768),POINT (4.8349717609429 84.6700275786261),2023-01-19-17:49:56,ejpsccoqjxphjvkmmlql
frdnsqaavlvyrkispbeu,POINT (57.7534147580955 89.7795480553227),POINT (43.287350710126 76.3139623310564),2023-01-19-17:49:56,tycfwxaxhaikayszxuau
rvtltfbovxncshymmzkp,POINT (70.8563600611039 6.6830401012897),POINT (10.1028835596319 78.8196145480213),2023-01-19-17:49:56,ekvgfvpbxumwmyhplirt
opkkblcadgoigmoynokl,POINT (6.7921483733893 20.8662431004809),POINT (64.9763977185389 43.9722649047179),2023-01-19-17:49:56,wmosxnmgzgunhiiykghh
wgvugoqeoavyiztiofjg,POINT (84.0521895566504 75.3523500764489),POINT (27.5975076765327 44.2789807887631),2023-01-19-17:49:56,yboyhwheyyiucatqwgng
boyrsuibdjlgihasersq,POINT (4.1188090748104 78.2910519265931),POINT (6.8464151326903 73.8869788257562),2023-01-19-17:49:56,juotdtvkibrqycuezcyy
koqgqqnndgflskijafus,POINT (72.4988143659638 97.597387286364),POINT (55.5689431669239 37.7722911582698),2023-01-19-17:49:56,nsxtfjivoijeawziljay
guguvluffdffnwgsnpoq,POINT (24.1556562216642 81.7925676758109),POINT (96.6494697440285 72.7304464777522),2023-01-19-17:49:56,omgjufdomtgbndmmgmpe
cukrsfqaalrstgncnzld,POINT (81.2140936464717 70.1396673248322),POINT (79.5326710571024 35.3429238093069),2023-01-19-17:49:56,ziibfnniwoichovsymhc
ypjaqrmcqdzxuwrsqgjt,POINT (93.4101225490956 56.0590494487137),POINT (18.7133277530282 46.013219342462),2023-01-19-17:49:56,movttjyldwoovlmymuuw
fgazmrpdsuobecuzksez,POINT (51.4504992152628 42.6165063791876),POINT (27.7904933807429 74.4111438850632),2023-01-19-17:49:56,nerwrgsljofpjacmdeit
sgkygypdwxccfciuiidw,POINT (55.9539419285979 4.4877441378536),POINT (98.9373708068319 12.8273097787578),2023-01-19-17:49:56,oofvrxmtyeuvtcjvsnbs
padagyqzjeauhezytsib,POINT (9.8520047552346 74.9444964979234),POINT (86.4428588833685 27.6500393361084),2023-01-19-17:49:56,wuzyvvbdbdiabcrgpwcp
gmgmwwmchuiwtoenymgo,POINT (1.8961553735348 47.9753138063534),POINT (16.5003168029366 94.2152425163262),2023-01-19-17:49:56,areanjhlyyntgzqgnzzk
qrflajstyujdbibbypje,POINT (5.9065615306659 66.1562625702633),POINT (39.2571186242464 93.8507212442475),2023-01-19-17:49:56,zwxoxgdulmmxrbkixmph
jhkbnieggxlspotdwqmh,POINT (21.4650175090752 88.4312531066107),POINT (31.1163540417754 47.3327269826975),2023-01-19-17:49:56,xzjwtqvazjaeuuxogven
sifguezqfuoduzwdlwai,POINT (43.8745442455701 50.5782584355554),POINT (21.5411780062949 59.5331808844801),2023-01-19-17:49:56,wretjvqhpkuxfruyaahi
fnneosfrwepqukfrpext,POINT (97.2302594108479 28.6905513603281),POINT (56.6615059974477 76.6155743519349),2023-01-19-17:49:56,aweuousqwrfbrboauxsg
psoewqsqalnnludauvix,POINT (53.668668495599 93.3694464756243),POINT (7.1892770886905 20.9338035872639),2023-01-19-17:49:56,aihmyjwcmanzobzynodd
xwymrfwtybxfptqinsyx,POINT (60.013630319838 74.6695466994373),POINT (49.8722981154426 92.7934385852856),2023-01-19-17:49:56,jszurwsjxynttvyjuwhs
gqavzfhdeurveloqspui,POINT (58.9380827884145 19.8204258877113),POINT (17.6644839299953 9.8278617687833),2023-01-19-17:49:56,eunppplkqvgabybvsych
eldzhxzxlwfibalhtbqr,POINT (67.1186472538281 93.8610157705368),POINT (82.0936051805064 45.2644002745338),2023-01-19-17:49:56,tzfxsukwhhhafibsfska
knvwgovbyetdhosznwzb,POINT (98.7055778236373 40.8201545119089),POINT (45.4025227723977 59.7891277434673),2023-01-19-17:49:56,euuogbfygcgbzyvfpyxx
wcycrhsnatmbwivkpdsg,POINT (56.9244891346957 53.0588963072203),POINT (66.3408615474098 9.963130184083),2023-01-19-17:49:56,rxrvlsovdpiimtszdwts
flcrbfekjbtppkzraedj,POINT (88.3328400097419 54.4886363914287),POINT (81.7107330325968 90.5154910699519),2023-01-19-17:49:56,srjfsklnfhkvvdpmptcz
vfzukmnfdqkadtziffyq,POINT (8.5813183349054 15.3996100052257),POINT (3.1181416631248 75.4921861243148),2023-01-19-17:49:56,clghyawyebwvcugjmkbd
vpcyingkcccrctpoyuzg,POINT (42.2341055804699 76.7075989559354),POINT (92.7104427190477 5.5357096709434),2023-01-19-17:49:56,nfdxirnxbilcudxhyfdy
yfwbtruhiotwsooenhxx,POINT (78.3870906470167 54.7578544189054),POINT (6.8945177117145 9.753088019667),2023-01-19-17:49:56,bofjeskjbehkfeqpkbfp
mcslwisazzmzqqbfwkmi,POINT (57.3963121001627 8.154645422857),POINT (63.4329889284164 61.0381163977059),2023-01-19-17:49:56,saybdrbxncpkiqpegwqm
nnhvxthtbyszlyjcbnpk,POINT (21.9474658463759 40.9273348508106),POINT (1.6441691520755 29.4769700306173),2023-01-19-17:49:56,dmckyjqntelnqcmvojze
nuwxdvfrqppymkzenwhb,POINT (26.3757716480463 4.1686806649065),POINT (41.2777935964599 5.0115543857419),2023-01-19-17:49:56,psvxfuforzzetulfuyoo
cvaoydasklpxrzjguqcy,POINT (83.9487580464367 37.6740544108356),POINT (25.2632071203055 26.8777192812964),2023-01-19-17:49:56,rsvlzinrpicaexzjxlcd
uqbpmubdhfcjhhdtpnjk,POINT (92.5403949959276 85.968772606583),POINT (10.0072728874869 35.8791692235523),2023-01-19-17:49:56,qmmcsvvjyjltbcerrppa
zqecilujxvufkkirvsxf,POINT (42.0639835882207 26.6697859709814),POINT (19.5627987354922 61.2528209180434),2023-01-19-17:49:56,utwfpwmzbjterkrfxqhd
hzlojmqkhyecwfkuvouv,POINT (86.4770689921484 39.5966086108452),POINT (16.5686302575201 8.3571650950416),2023-01-19-17:49:56,uosacvhilujnsjmuvwrg
tkhbzystjkdtaxpgftfp,POINT (69.8490032005915 50.531921242942),POINT (33.039547535533 32.123998271433),2023-01-19-17:49:56,dvkxvvzykbjuzeoemqex
xudiiedxuevkgxoirhjc,POINT (20.7992036627125 3.457926075744),POINT (96.4438569017208 33.1560217792116),2023-01-19-17:49:56,xtxkbqimwpimysumjjst
thedmzmibvbjdbynrtyw,POINT (66.2977587585105 12.5601291228012),POINT (53.3986388437253 38.9752038260851),2023-01-19-17:49:56,gwrltuzxzjftmwqdarhw
bvofxlmqnjbrabpipgcq,POINT (64.8863439715004 48.0397574306929),POINT (2.4087636101187 17.5522363680519),2023-01-19-17:49:56,dmpuytggzoykwrhlngtz
akviwdbhxzvbvefbayiv,POINT (3.995408320246 25.511689162753),POINT (88.7605163383098 35.6170629033165),2023-01-19-17:49:56,ectavubatkhjnvdsxgtx
hwmsaevyvctvbxdwrelp,POINT (45.537893281971 12.7199847027401),POINT (50.338424185761 96.6286657645229),2023-01-19-17:49:56,lyvscjgrfpaqnllyhldc
mijabaohrvlexmlauiiw,POINT (59.5423126426981 49.0546766928785),POINT (87.5946133196152 53.8952532990748),2023-01-19-17:49:56,lwqqcajhflrtkrarrpjt
yyjakoenhbgievqpswsw,POINT (55.7471296975315 15.214902683277),POINT (4.7670870356975 41.4308714862591),2023-01-19-17:49:56,ngyyiytqkntszxlxsizp
qsctcjllearljagqewqr,POINT (7.0681350789924 26.2428327669228),POINT (21.3765690883381 17.8003304164728),2023-01-19-17:49:56,wbjqvtgtnyspaxdkqzzn
myflyihrwllweoeyogoi,POINT (36.7624607589199 60.415300799293),POINT (63.4767335194402 62.9159366703993),2023-01-19-17:49:56,kxnoirnxdwikpntqkjzi
esszwlmychyugbaambwe,POINT (65.923837577904 59.9805319625474),POINT (34.5421079731172 57.1991185630624),2023-01-19-17:49:56,cvewvdhejqfxahrmivbs
bfpbswbpnenbdujjgnsz,POINT (35.1501297573774 20.2394799245938),POINT (31.1295304477516 73.8586237353718),2023-01-19-17:49:56,chvobdudtcucrctxpjqy
tndxwsxbbmxzdklkvqqz,POINT (27.6712496894883 58.3061861835723),POINT (72.9388956929874 31.1510003138021),2023-01-19-17:49:56,pkjwkgtdtqtrhuoosbko
pzlmmlwrrmekceoltcrf,POINT (72.9642384720448 72.4787203486341),POINT (67.5247132810307 60.7064784369187),2023-01-19-17:49:56,ueomwkdaphlddanulqsr
symvrcwqwklnkwmcqxcy,POINT (45.8369383595418 37.0836034819004),POINT (69.2086600927072 15.7814444075676),2023-01-19-17:49:56,ozaqvnhautcflsxxcegi
exuukwllpbzvkjmulsyp,POINT (98.7187560618887 41.8005089555829),POINT (97.8360055034715 96.7299585554623),2023-01-19-17:49:56,ommonqvztnfkjwmndwhm
nnagjkbhpyjkdlywghiy,POINT (92.397008871335 69.3922341129199),POINT (6.1481218379836 34.730590636151),2023-01-19-17:49:56,ncfwesplgvprqqmgwxid
unistvavqkubwxosslxa,POINT (63.8452446393813 77.4650342492215),POINT (25.0646350631508 82.3884995815132),2023-01-19-17:49:56,kntbkymzalohagqmqtvq
awmtsuennkounafugzdl,POINT (56.4326140187831 31.8378179949815),POINT (34.2538146193904 3.3357389938096),2023-01-19-17:49:56,spohxsikgjkeqnhunerg
mwmoousbkngdpsbpuixl,POINT (29.7786747218323 76.1198749552824),POINT (61.7061680559465 1.3241938218707),2023-01-19-17:49:56,kgikvteozjvloyiaadbo
rmxhbdnvelzplfcjyrek,POINT (15.4791229020465 63.3970407592583),POINT (86.0244884037728 53.6258939098299),2023-01-19-17:49:56,ixkebcjajxvqxblkorjw
xcdqfkyxagqwqvxpkgci,POINT (61.4869208242163 52.5812534208135),POINT (64.2315922946983 24.1808719883742),2023-01-19-17:49:56,yohuhlxrxhjttgohivro
foumnmgrkwlgfkfgvzsi,POINT (70.2512558023393 46.5953732031278),POINT (51.245039361079 38.4083300257581),2023-01-19-17:49:56,mliekmbwwtcnpumhjugz
oftjfdpfuscrhaalyveg,POINT (86.3421282843078 81.0308490394315),POINT (36.0648712760646 37.5461846270829),2023-01-19-17:49:56,txsqbzdblklusrsvrpsl
xbqyrzqlmprgpbmwoiyk,POINT (95.4879999355465 93.646385968206),POINT (14.8226543879117 90.2817689195938),2023-01-19-17:49:56,sshrenqjbrauxavjptfl
jrcytcgzdextjdlebmkw,POINT (6.0052420504814 94.8701985147739),POINT (3.6350556864451 8.2782937246265),2023-01-19-17:49:56,qcqkvgwqzhjsdpqfqnyn
pagbmsjpvsjsjgvrvmbh,POINT (7.8978166828446 53.8109889707895),POINT (75.7300577755874 17.8524867543161),2023-01-19-17:49:56,oougvdudwfnaitpjmncu
hepicbrkodugiiezosbv,POINT (4.2818789005783 35.3093735743129),POINT (17.4954023821496 95.7480606343054),2023-01-19-17:49:56,cvbqtahucfeiagkgphdj
dujjiyzciepaylvldxtl,POINT (65.6236813483274 96.4442755838226),POINT (49.0867089559614 32.0596281117981),2023-01-19-17:49:56,fojjmoqtmbsmrbarfyvz
ltlayktfyfskwosjzevy,POINT (94.5755053647439 29.0798379998273),POINT (79.2095170531019 2.933126329052),2023-01-19-17:49:56,ovbrtxtrdgkghlosggxu
gbhcviyxzwzjztplfgbg,POINT (38.0295060016619 62.4596844046309),POINT (36.0963504586254 64.4234015048078),2023-01-19-17:49:56,exljzcdaseffkbzxewld
mpmlppsiytuediuwqjug,POINT (72.5504651765122 68.180416246503),POINT (72.4897481305244 92.6932262233556),2023-01-19-17:49:56,xyadvqmgcpmwzjswuqes
jtoygxejcmivdmlujgun,POINT (75.9817099691744 58.217196991762),POINT (19.8121067269292 20.3558802348227),2023-01-19-17:49:56,cidmxmfyrltapybwiyyx
hadngcmkpdutbbxwubyv,POINT (82.4905678627174 57.741914690448),POINT (63.704281696063 35.195438754852),2023-01-19-17:49:56,cbufoqxpgbvcmumrivmr
eiajtemjupyjvltnaqmy,POINT (41.6134316065123 66.1781739649246),POINT (55.9629589159241 85.6567876002971),2023-01-19-17:49:56,odofcdjaevmtnpezmohm
sdforjismqkafnjzjlvo,POINT (83.1361825606847 2.9071514203836),POINT (97.9651009621618 81.1521183538698),2023-01-19-17:49:56,fiupfehjnuyzecheyhyu
vxssnfsiloapaoiyqfkw,POINT (82.9303658196068 64.9706975582845),POINT (70.038000160274 66.8002968260056),2023-01-19-17:49:56,rjkyztrgptwkdegcgjdi
zalslgwkweenvsvrdsaz,POINT (26.1113501479095 61.7880763122229),POINT (93.0578076920574 8.2469360547328),2023-01-19-17:49:56,nkogbpoydltrqerykjqz
ovdvntvahvaqawhntcbs,POINT (83.0779530149272 33.4020694312703),POINT (83.5835866385403 8.5044027392774),2023-01-19-17:49:56,wjkangjjemvrzlzdjttq
xfwffrqsunnvonaklzke,POINT (59.9604797767704 98.1436113280876),POINT (55.3614042711261 8.7191324248152),2023-01-19-17:49:56,ctmpiphzxqxvnztndsgm
fppgdrkidpmljberuidy,POINT (49.1205103619911 41.175767592761),POINT (48.620441166146 5.5054013967324),2023-01-19-17:49:56,jwqabkvalulcbmwxnyjp
ovibhjagxwolwyvabusn,POINT (32.6035477797341 35.3461035795616),POINT (5.6600383338684 43.1356984439668),2023-01-19-17:49:56,mrdihlmrrzotbnlpwxcu
gesfyhmlzcbnlzyzvopi,POINT (7.5648737006978 53.7753777231777),POINT (90.9772779984689 67.397125669219),2023-01-19-17:49:56,bebzbykhoxhlwbglmsmm
fuqpygzyyvgmzgeblmty,POINT (39.2375491279084 43.2854349877314),POINT (54.3316534498778 44.86158294251),2023-01-19-17:49:56,kttfuoqlbjfvvuhhxqux
gmttzikpihqrqozmydbn,POINT (55.3532777189316 38.1650445013351),POINT (3.7359416799529 8.6743930784078),2023-01-19-17:49:56,zjnsgwurxlcwziryckpk
uhmmumthzidskexrvgau,POINT (12.2915057516322 16.8331954165276),POINT (80.0229307901859 93.9404329823753),2023-01-19-17:49:56,phxdigvpjrylbudcpcof
fjbchspsfaphpkzisetl,POINT (49.1510318295712 33.7780444586026),POINT (80.3129165500204 65.4897096688825),2023-01-19-17:49:56,holjkzycwfisgzjdsibg
ddmsayhqzojckgqrzzsd,POINT (9.4349033826363 85.9407896379131),POINT (78.8243548118406 36.8272097403055),2023-01-19-17:49:56,kdcqddmaxhuszfojacjf
irngugjrygtlztsnmihc,POINT (30.1708988291197 59.1749847828896),POINT (2.3880557328095 45.3975962150795),2023-01-19-17:49:56,mkzokxbuwbbroruzdfke
ciitqikbfjcjixayfkrs,POINT (88.0163201760394 58.8347417532462),POINT (73.9541046703496 43.8000058088005),2023-01-19-17:49:56,spvvdpdooiszqxjpqhov
xfqnitvchhvwjitiedzg,POINT (38.6386847414736 53.8474800457942),POINT (92.7100305213967 94.4529774095932),2023-01-19-17:49:56,wfudqdyccljrjcfdpucm
bxlhyghpkwkjvxnyvtrc,POINT (53.8825189534523 28.8995800258945),POINT (3.4540527974676 98.848148568358),2023-01-19-17:49:56,mcxmcfmjjuhmgrkvvzsr
fvhmfgyksajtgnczypby,POINT (78.5581212668517 17.1996288431146),POINT (6.5834685693564 67.0535020202296),2023-01-19-17:49:56,lnbpsswvmkljbzxkjvor
tdgkwtozkwcytyyxveie,POINT (20.048115416907 15.2752193081521),POINT (77.3710823035341 23.8175384792221),2023-01-19-17:49:56,hnsdvzlvqgtuwvhidvwo
mfgirngcozgjlpjqzlic,POINT (31.9105198686241 17.9659190714707),POINT (87.9047577744276 45.5600763484968),2023-01-19-17:49:56,ajizoyxarvacattzlfge
cisrmalttroxemegevzk,POINT (45.3109798907999 10.5542295424373),POINT (46.8528212634969 93.2924640884161),2023-01-19-17:49:56,zwiosevriccnzhvwhtss
wcdgvoewjrnsldudccwr,POINT (44.1188332579293 12.7694195829191),POINT (82.9147825045366 90.9446553269312),2023-01-19-17:49:56,axatqhdcldvtxqchcspc
vjeszesnvmofrggkonwe,POINT (91.8092906378904 74.894317950853),POINT (92.6760773299299 23.0987644563289),2023-01-19-17:49:56,jnuffpfpoivzadjmbqwj
giejdrvlvzfnfuwrbeej,POINT (47.6898196733072 89.8850818990525),POINT (5.1081687499737 39.7171792137524),2023-01-19-17:49:56,pcdzfxxzijlrrlfqjhzw
