region,origin_coord,destination_coord,datetime,datasource
amgmfohovjfmyklrlnhf,POINT (34.9518806711312 84.4730373867836),POINT (95.9861549119701 58.6213542666037),2023-01-19-17:50:13,czodbutjxkvetqbidhov
jbkqsnacseubawwrukzr,POINT (15.1943988973273 79.2275064489746),POINT (55.3952808694606 60.0668203859553),2023-01-19-17:50:13,aizqromiojvlubievhnk
sxpsotldkrjgkqwahzoz,POINT (85.2281710693949 72.6770450598342),POINT (70.4584275515303 21.0421821712554),2023-01-19-17:50:13,nesifuujqnskplcbdkqy
zqrscxwxhycrovtzgpiy,POINT (71.4876509217284 89.0130009738019),POINT (97.1182130335383 17.2107238852315),2023-01-19-17:50:13,ecifbjnjmtwopovbhcyc
qiqiivawyhcqtnoejvrq,POINT (15.2970522752783 82.183509515145),POINT (28.723831618122 82.5598903805449),2023-01-19-17:50:13,aiilzqrrluejerebfohv
evzjysounudyrutcjoym,POINT (93.4174308092533 1.9809793529344),POINT (93.0053384299306 61.5249251176366),2023-01-19-17:50:13,xzmvcxrfxucekrgpyjal
blrxtwlrqzmysgidwfsx,POINT (43.7684094080174 8.6076742180779),POINT (77.9975211483009 48.4621529664506),2023-01-19-17:50:13,zemdiuccqhpghpnxajij
zpyjcpuvvsmcolgdaxyg,POINT (12.0146036749154 93.1982698243805),POINT (85.1859185321689 22.2870558341755),2023-01-19-17:50:13,bdtawpsxodvlxdbqgngc
meiejiqgjctgimlkpvmn,POINT (57.1917029026608 20.2558907995568),POINT (69.3494365775133 50.3674611201769),2023-01-19-17:50:13,fkjakawtezigikbtosvq
kbfnqjcasxojxyazowsg,POINT (79.3304072920174 41.1108785185921),POINT (4.9293114683053 79.3780504240395),2023-01-19-17:50:13,rtnyuidgnarhldbwawcl
cobifazhltzcrssotive,POINT (72.8177411094102 32.6078082377876),POINT (27.941680361002 76.1133352417589),2023-01-19-17:50:13,sjsvhqoyfsevnvhwyygc
aoykjyyqalrmwhnsooov,POINT (67.587188208834 45.150821979849),POINT (13.516646619481 38.5942681548069),2023-01-19-17:50:13,kebgzcwgwtncpzzqatdq
gmtmvjadttizmdbvwake,POINT (55.9340132059639 30.5801721610498),POINT (44.5442032733565 72.4690051379465),2023-01-19-17:50:13,gyhulkjpyybfaztovtlo
sqnxtrccloqgkuaqflnd,POINT (36.746495555018 22.9480053799685),POINT (46.5762687501918 29.3201537688344),2023-01-19-17:50:13,gmklrntulogcdqkvjnsi
orqizunujwabarvgjkui,POINT (60.3238959731203 5.3545530789936),POINT (42.7531185819742 67.1975298869236),2023-01-19-17:50:13,uxbvhwrympqsskjzzugk
caaottmmrjynwfqwnnyj,POINT (90.3962374904253 95.9513866139536),POINT (74.0253309893888 30.1665533476144),2023-01-19-17:50:13,bxftdehyqvjdpeashrjt
mcyxzvllrynieqclhlfc,POINT (62.0033857507322 88.8348031534946),POINT (85.3064592482648 22.5532195054185),2023-01-19-17:50:13,cnqpshgmpxmebbxxhatb
leolagwktvqavuiygwnt,POINT (50.137412150863 26.5706078849013),POINT (98.7177460612312 34.3928164378698),2023-01-19-17:50:13,jfoihgdgwmnllgppodmm
zqtpkgypnnltihsvuoyk,POINT (47.3882292860504 91.9742069967008),POINT (58.7618743412264 29.8380810821127),2023-01-19-17:50:13,ecemchuwxvupehuioilt
rkkjrzmfnnxvhngzyaiy,POINT (90.8286651529785 64.7194048809269),POINT (72.6186346109692 51.8462251796495),2023-01-19-17:50:13,oucnofytjrtjartjdcxk
mqoxprnynxrxdiabmecq,POINT (72.8720452143105 9.6621547416999),POINT (31.6215301573847 20.1761695890093),2023-01-19-17:50:13,fcutcsnnmseqqgapdwup
xsqwxfdesyxvgdfhoege,POINT (6.7619339483458 85.2686716481429),POINT (80.6406581989015 46.823404280794),2023-01-19-17:50:13,ceerdgaufrbisxdjeovy
sodannrgnkeknjpbjycv,POINT (68.3008395216592 82.1468828188387),POINT (1.8572667071522 8.2467395599093),2023-01-19-17:50:13,ugauoyrypkuqlgltkjkk
btzshpnqjnwezcpmkobz,POINT (30.0171522594816 71.0855619483897),POINT (89.5122440515106 26.4317003519681),2023-01-19-17:50:13,artrnaprzboljqwrhxlk
mrxyitugjqqcmnmetink,POINT (87.0485457030436 47.9638875830901),POINT (92.4355305790469 79.5998146241126),2023-01-19-17:50:13,fjtydfnpsqtbqqfmtkrx
khmtbzrfwxliuvbdkpvn,POINT (32.6809105579715 94.7262656990719),POINT (41.3911136705589 35.0408462799263),2023-01-19-17:50:13,bdedqjbhagcijxkzyfsx
sgutntrgejnpqamvgqqx,POINT (60.5566851245168 90.6986699559211),POINT (13.4522420126464 10.5372126504653),2023-01-19-17:50:13,scnvyyckzwtyetxmvyol
gvtokvuloflydyxildrb,POINT (40.5138594267402 90.0074173820364),POINT (1.0473985100551 69.912194306122),2023-01-19-17:50:13,cbsgukvfevmkluwgzmrx
apamuoooebzjwwkmdlkz,POINT (11.8253094214689 48.7761833126439),POINT (83.7974926839593 34.8534607315512),2023-01-19-17:50:13,cqzcudfgwuwleiulyqcv
edsmzdccnkgwtwjlolls,POINT (76.6402448809502 46.9531951270989),POINT (21.9201858767787 53.8936230402005),2023-01-19-17:50:13,pjoyicnvdkrarosvgcqu
nnxbvpsqhjfhejywikrj,POINT (47.3488280885179 67.2885102702321),POINT (33.6600469908418 11.4922885804329),2023-01-19-17:50:13,gmafzvpenokcumzxpvhs
mgnteasrzjaruzpptupr,POINT (4.6921347501982 45.1003701406554),POINT (30.9559571481045 28.8849153237489),2023-01-19-17:50:13,pztjodlplojgyqectght
eyckdeufbajtrpjgzsfx,POINT (71.7328428724777 79.9383322508566),POINT (7.5023395477375 59.0611943148541),2023-01-19-17:50:13,mahguwetaohyqgoygege
ocvauyoddobqjbqtgcci,POINT (8.7831049702119 8.6142007378953),POINT (78.2427636856699 11.3789104755551),2023-01-19-17:50:13,cbcmgikjlegmmpeganhv
aaxhjtiussvsyzubtfjx,POINT (53.1443849449826 75.4005193790603),POINT (33.9768869992068 9.3107156472825),2023-01-19-17:50:13,xxyvdkokxhgpcnsepgbv
hhvssaqoajlfrltvzvde,POINT (63.1107005045411 42.665899655294),POINT (38.9867434669214 37.0859515873627),2023-01-19-17:50:13,ejebigcihskwdnknfhow
ghgtztgezhlkigbmefdl,POINT (47.764351839719 13.8720718815607),POINT (83.7039085816515 32.1209331763183),2023-01-19-17:50:13,cygqrglylsewdxntjybl
veknmlbzumdxxqkdzhne,POINT (81.4277475541044 1.7695647676321),POINT (16.6859706727379 79.5055362098323),2023-01-19-17:50:13,egyraqvqcynqwtkuerke
fhasvrfqfjltdhpcmcyb,POINT (73.3455263454819 81.840781923074),POINT (71.8873290766183 81.5350557038006),2023-01-19-17:50:13,geqixrjvibboefldoyvh
carqsjjyfnudsfhmnpfw,POINT (63.2221617605565 95.5142874005203),POINT (23.8393024622395 47.4294463422574),2023-01-19-17:50:13,hppsdnjpuolevznivszr
qittwboxtavwzfemuwab,POINT (32.6419006580738 14.5221398452212),POINT (11.7795482486579 70.1682526163043),2023-01-19-17:50:13,ifgwyeawzikeqzkxjdfg
ixicacnmwljmukasmbhd,POINT (87.2200212461326 7.8030723992393),POINT (1.3546130075089 34.3389797515108),2023-01-19-17:50:13,yqkhgdalpxubayixepne
rzucffmwyxdykeljipgg,POINT (50.7050644134138 58.5740536234023),POINT (9.0527055140072 66.0322534808187),2023-01-19-17:50:13,kjafhybbfqutmqrbuefe
ijfbkekaoaxttlkbiaaj,POINT (87.9226836657897 20.5557308718751),POINT (60.5731691449768 84.7505238149851),2023-01-19-17:50:13,zmioeedlkglbzuxfkpgr
ixdlyeeivbalcbpfvgxa,POINT (71.552493083967 34.7832654401354),POINT (30.6324045661201 87.6084947411806),2023-01-19-17:50:13,anudykfdwlqiljesgnxs
ufusepseglsclohgdgud,POINT (74.412365311375 46.4156404644123),POINT (70.3506723334051 87.8501828234608),2023-01-19-17:50:13,gslednimgszuxgbdkaiz
vtmhhwkrwczqadbxkvvt,POINT (49.1995094765085 24.1540538296986),POINT (52.4043015287796 75.9533872804596),2023-01-19-17:50:13,rytwjzjmgquypvclqive
qjhmvkgmzogdvpwnoqtm,POINT (11.5799285102886 95.3451257619851),POINT (29.3890411230834 46.8557879279045),2023-01-19-17:50:13,vueibxnssgjldxtvmiql
uyuitopyxpkgtlqegqwf,POINT (88.600692112056 71.1943249282371),POINT (83.6383713720374 61.522436507365),2023-01-19-17:50:13,qeyeuhirbntmrwdwbwjp
mqvslhgxtyeuiaajixlo,POINT (10.1789030941535 68.1355181672657),POINT (40.6710153314635 31.3006845006633),2023-01-19-17:50:13,cbcymodyqxatcwavzdkw
kwzsgiiayfznqntgnuko,POINT (49.5816187773447 21.8855213490445),POINT (27.0115990241764 94.3318815434561),2023-01-19-17:50:13,wgeoeydhkyxuutuggfhu
ymzvonzpcjnojaycqmkn,POINT (60.7087960507365 41.6254711598055),POINT (86.5574488044997 82.9184167017103),2023-01-19-17:50:13,grzkqkbyaqpzlbvjouok
yjpwoovwwhatecentfio,POINT (84.7250927150637 16.0173417584928),POINT (50.9175378787421 23.2648245665458),2023-01-19-17:50:13,lgtdbepzujvdtnwbdusf
sxiajanmsbglqxnowxjb,POINT (34.6895331967227 56.0343636614916),POINT (79.0559975910784 51.9430372945492),2023-01-19-17:50:13,yjzakuebkcnxdsoghvbo
eaxvyaabhxarrrgixhmr,POINT (52.8903880841434 19.6594094332735),POINT (87.5930408682185 60.5989031290473),2023-01-19-17:50:13,mjnmkfchyfskbznbwcmh
qwhuxvvybjeetsrnzpik,POINT (64.5519357033485 51.6147974025726),POINT (28.2141039716688 90.6295998577065),2023-01-19-17:50:13,gotcoguriazbyuzpojee
bxdwmgvsrmtshzslaweq,POINT (81.2076244799643 61.990384375996),POINT (64.0121407028908 84.2179216333598),2023-01-19-17:50:13,bshjlmshmlwvagtlmqeb
vlmrnmgvsaapzpnrfjqi,POINT (74.1227706377451 44.1648671198668),POINT (28.0040285797554 6.055231128823),2023-01-19-17:50:13,jkgsmzdjcoqtwvjwvfrw
kbogswkdsbrugjcoquza,POINT (65.4489053848837 72.980603390306),POINT (63.960612912815 60.7278476869769),2023-01-19-17:50:13,xngnkcabvtxfvwmelfmr
whtyftzcyhbjjkitaxln,POINT (31.2968772677675 35.4836100762573),POINT (15.3385901286556 98.4625519812019),2023-01-19-17:50:13,amkgnrtlgradhjmwdijh
kdkmkckowkdfbvcemhhm,POINT (6.4397388529425 34.4241820824011),POINT (12.1756388387783 94.3558642082687),2023-01-19-17:50:13,mvztwdggbtxvouesshld
mhyfiliglhcdjdsyrjmh,POINT (18.6358220412197 55.193315425205),POINT (63.0105836326268 83.9950788714472),2023-01-19-17:50:13,hpyuwlhjhagoayrwoniq
nnzdhsvejmusbmzvteov,POINT (97.240239788155 91.6325818665033),POINT (43.321094049302 93.6048064767981),2023-01-19-17:50:13,vsnmwtsvukvfyuqecovb
lohchysvbfpeykkfyugw,POINT (70.8770249410151 53.1415187508645),POINT (95.4851573658603 49.155484814243),2023-01-19-17:50:13,yxwmahhqdmsjmwaspmgo
ndvrwdvdueunmsfszysg,POINT (3.7085387364305 22.6998601821231),POINT (82.5061394370632 72.0419603113114),2023-01-19-17:50:13,tctorkizjdnktpcdahmj
hyjvaqahunmpllflbfyb,POINT (24.156117457844 77.120738379478),POINT (53.3581361053259 73.4517465527005),2023-01-19-17:50:13,erxpofakgyovfgnsgiyv
pbtdujvkhxryxujozwrg,POINT (55.9191630975748 66.0462667349137),POINT (29.9564663371264 53.1186315721264),2023-01-19-17:50:13,zqtgelyzdjlrhogjphkf
fonulryjnxlmvfzorxjn,POINT (65.3465357653596 23.3776795918282),POINT (64.9724906079505 11.2181889455069),2023-01-19-17:50:13,zwypqinqfpehtabbcjub
xtdxxuobqdhahblmrmyc,POINT (82.6153931313037 88.9979240908755),POINT (80.2456247780803 74.4252141807878),2023-01-19-17:50:13,bkhsmzyhicqujpnlpqkd
giajjqmtnzvbnwobarjm,POINT (79.9580776885117 10.7524518059818),POINT (63.5399752400312 48.9643363748608),2023-01-19-17:50:13,svvbxgmmfpzequbmhokf
rxxgurfkglcikxgftdre,POINT (27.0980406638319 62.0080726823816),POINT (13.2226830707984 92.3825426498863),2023-01-19-17:50:13,sjhstyqodmgvwqdfpgrg
stvgvptpayjoigxjwaut,POINT (69.3484242390771 50.7989831652874),POINT (31.5641433498772 34.4326749843719),2023-01-19-17:50:13,lpchaceoeurqyhywgqan
qwalgusdmygbzbtgptpd,POINT (43.4805389113049 47.3167116606621),POINT (28.1696568217135 89.2468941000668),2023-01-19-17:50:13,qfmozpymyactyqwexgdl
fvbcrzymmddxfpxxnahz,POINT (16.8453206557867 88.3506026495072),POINT (83.5798369425199 85.0450025998996),2023-01-19-17:50:13,bcrefvmkrejtohgvewwk
tkqlxoiqspigsnfhnbkt,POINT (20.8099307636465 69.8823412800148),POINT (88.0630468104108 7.2416614798588),2023-01-19-17:50:13,idvzmjeppwlnopclqhqp
yjxovmywfgbncarfvekd,POINT (71.165442701911 27.5494184272886),POINT (31.9925018169637 14.7323582962524),2023-01-19-17:50:13,baxghtgeakzaylvhygbh
rcdgivqyiztrpzfbkxzz,POINT (69.1443369643814 14.5134501857056),POINT (83.3525035781498 85.8399754234567),2023-01-19-17:50:13,frvktxaumihesmssmtvr
kfffrusammigvcxrakmh,POINT (87.1703348031022 14.0703020369145),POINT (48.3967603450942 78.1423726150122),2023-01-19-17:50:13,nsjlafzmkrfzwtixjjqj
iblfnvaxftigrvttdaym,POINT (1.5971792351635 55.4422261520741),POINT (46.1585407068003 19.8223903720522),2023-01-19-17:50:13,pezqqiiauxijzwxkxwjs
mjusjojnsdvewlsbvxom,POINT (87.4871569524575 1.0877577941064),POINT (60.6758159250162 15.4015427551602),2023-01-19-17:50:13,zixdupxnbluchlusldgj
dewqmeeyrlskqbfiqpav,POINT (48.8451347786058 62.5678273139852),POINT (42.3552668667994 31.1749603556608),2023-01-19-17:50:13,jfgdgtyesyzlajucuekt
nbhevkthyocnwfndgicm,POINT (73.9086724417452 30.4715821071568),POINT (34.6111809705087 74.5367595009154),2023-01-19-17:50:13,bpzfcgkidsqsyteafhjq
lfiptuxvqgttafblxjjw,POINT (86.1922670817906 72.0258891344414),POINT (3.2548340468089 5.9965773573527),2023-01-19-17:50:13,twablhyldfaznqvqjqzs
emqfaotimgicytokwmks,POINT (48.9652111719499 96.1506945976676),POINT (8.4569013917003 47.2730825534179),2023-01-19-17:50:13,myuciwczfysfsswbtumz
ahkvgjenmsxnwwtlhgfn,POINT (30.0321576710978 65.5469986483371),POINT (88.6756196858101 56.33319119904),2023-01-19-17:50:13,pgynjizgykvngugiocxu
wgpdwcwsjxtfomvvotcn,POINT (89.1649844357781 39.4695729415824),POINT (72.6711038444523 86.0625797190387),2023-01-19-17:50:13,rbztccpojqfrsoqmuhky
lmnpdxzffoaocxxyktdm,POINT (4.7746406491557 3.6346524726956),POINT (26.0994042644034 66.6436951739231),2023-01-19-17:50:13,aqqvustnflovutnlisub
rnayuziyzssmxfbtfeqc,POINT (51.0053467435653 11.7119669916685),POINT (93.6888586914277 63.4963518572464),2023-01-19-17:50:13,lknnkglpajccekkgjeuf
xntsbwfceslsdgoqwneb,POINT (14.3499301440507 50.955554964242),POINT (23.8035005026104 9.8328691161003),2023-01-19-17:50:13,fslxpxsjdqyfgmfgxesc
lqpyslmbsplwmligplmm,POINT (24.3591237011571 28.461120161958),POINT (21.0548430624307 21.7368289138483),2023-01-19-17:50:13,mabxffpluvqbqrkvqcla
dbvdpfsbftufcqvsspfh,POINT (71.0224137552607 24.2761139148215),POINT (49.918767137851 69.9387519271321),2023-01-19-17:50:13,imhtwcprgltuvqqpgiif
lmqsodttfupgdmybxngu,POINT (17.4458977212437 16.7946206650224),POINT (33.5751085427199 55.8753239595474),2023-01-19-17:50:13,rseiahptcjsqbxdlqobt
hcadxrylrlodqktqyowo,POINT (54.1358728106824 84.653481747882),POINT (11.4095053890571 37.5535336083611),2023-01-19-17:50:13,axhjvplvpnfkxmpfberb
xjxnhusyyknhxapjwmhh,POINT (40.2846368034475 38.3245889142451),POINT (48.7390805666242 83.2198332106239),2023-01-19-17:50:13,vdbsqacqhkkliwrlerjh
yfmpsjvjjodpxialmrgj,POINT (64.7199226706139 78.8874003783259),POINT (5.1360011455708 81.1323549255076),2023-01-19-17:50:13,pqzdntwiipkrmlpzijvr
zpvbfmxqxlqegicaxiau,POINT (26.3124253482261 84.8439338619759),POINT (15.8381532992822 62.24981949436),2023-01-19-17:50:13,phdtvjmzgzvjulxomxlw
jplewsetyuoucqnzqdvt,POINT (36.6954914072772 38.396777460366),POINT (89.1240318765537 36.2870694772466),2023-01-19-17:50:13,ilkywlpfnomdohgtszzu
ruxspxhfeduhwqiaxksw,POINT (12.7259920868232 76.9603037492547),POINT (22.418007281249 39.7849590490063),2023-01-19-17:50:13,kqqcsamdextjxjffvvic
zmrgyektwuvdgrdysfpv,POINT (98.9691671085481 67.9283954219771),POINT (18.282141370253 30.6430041832988),2023-01-19-17:50:13,bprhhmcrydhwkpvkgolt
hioyxztybdidatqgobug,POINT (60.9048849534953 76.210981520141),POINT (18.9612776750783 83.5322605164146),2023-01-19-17:50:13,qfblqggrvqybckjmfqqa
zlkdekwlhledjltyraan,POINT (13.4777372597255 27.860367441462),POINT (13.6210958047385 65.7603216573781),2023-01-19-17:50:13,psrfjlgnobjtmyhdqhmq
klhomzstnhhyurqocmrk,POINT (70.674491734973 83.6235905767217),POINT (83.9790204322382 69.4471117528736),2023-01-19-17:50:13,ibqjnohlsbyzzmgjhken
tnobsxaobroxayfyeyzp,POINT (34.2859524040158 93.3979771685278),POINT (11.2616595400509 9.9036862741346),2023-01-19-17:50:13,jsuxecypagtqjjrhsdfd
jmarozdejfhoaynxylgc,POINT (31.5232110285794 9.8996575735663),POINT (6.5974830730572 16.6777044406707),2023-01-19-17:50:13,kyfhwrnatdlszllpdpny
utqzqpuhshsppjjbmutt,POINT (91.3547092499825 20.5866207394079),POINT (55.3339196646814 37.5151331176225),2023-01-19-17:50:13,dxpcaxfvepujnkiuucws
ybqevdfwlgwszkleqnps,POINT (92.0315898270609 72.0411233636321),POINT (63.5744730366463 14.6339423240889),2023-01-19-17:50:13,iwoirydoxfsbgylytubk
knhftazcsgkycermzpoo,POINT (38.903691265558 39.6044872571021),POINT (78.5130391989438 65.5842902825122),2023-01-19-17:50:13,rmsphyzbwldqxlztjmcj
rwxuvdlvxcmsdxbmoltq,POINT (43.5872901305322 47.1137547726321),POINT (57.0450799015141 64.305347297939),2023-01-19-17:50:13,wmfisipfdcfzcdyzkwbo
xikjqzncrmgtbzzljwxe,POINT (36.8171604741303 75.960293568008),POINT (30.7763269665065 86.4568947038674),2023-01-19-17:50:13,rieegjnjvksxesikmofw
dyjpkedwltwficcpxdpm,POINT (79.2253590855483 63.6449949165554),POINT (6.748782148152 65.4496831424802),2023-01-19-17:50:13,rcvliafwkuelyqogkevh
fshobycnxlbhbmsmdjco,POINT (88.1109560106433 92.2491573710933),POINT (21.3669515399092 25.8665370302749),2023-01-19-17:50:13,fmwmqiuvnnlnwzuyvzyr
dsrdprqxhtwidsjnxnkz,POINT (39.9320310488999 23.0379242823218),POINT (57.2483482656333 15.7026720616857),2023-01-19-17:50:13,wrgrsbobqbzxvrjmqtcb
fxmtxaidktigwafizhpj,POINT (12.0546374624778 94.1125266836162),POINT (7.1848386361969 53.998811490068),2023-01-19-17:50:13,zwimpyhttscwbyubkdku
bqjjgsbjpqihtnrwkaya,POINT (61.8015290964846 5.4666098890523),POINT (91.6445902603378 98.8288625144829),2023-01-19-17:50:13,cxeqkfpkhypxumeksbnt
jewxuzluxygzohgrllxv,POINT (21.7674700933306 70.3890482458497),POINT (24.7226186155537 47.4677525238353),2023-01-19-17:50:13,ivmmqmxicawisowtsggy
gntwtxihaykcwthhzaen,POINT (90.7450486991516 76.0073639190597),POINT (60.763544447733 94.5755183923992),2023-01-19-17:50:13,sswgofhxuuxnxeezhmba
hsfxmmeyegikuzjtinbf,POINT (8.2920200771077 75.0399445453613),POINT (89.9618100827388 35.9500757382384),2023-01-19-17:50:13,agxvopchjvvnqmrlwgno
mschsrkfcvaovytvzlua,POINT (84.116070714667 13.3467805873132),POINT (83.0196863306041 42.2832633415911),2023-01-19-17:50:13,tetclzcupbfvwyifnidt
hsmxrawznnkxoiezrrpz,POINT (64.4595691662361 6.4566211158583),POINT (83.9253807501017 81.7539782953923),2023-01-19-17:50:13,sfgkjdrwbbzxwzqyofsv
kkwkyigpxaauoqryymji,POINT (16.5759349606847 14.8758502997511),POINT (1.0194794861261 86.8235140638453),2023-01-19-17:50:13,yojthgvickepqdpdcigb
klemweszedvlgfjmyewa,POINT (19.234849545249 24.0401790136724),POINT (38.8159787950306 37.920637527494),2023-01-19-17:50:13,lulehvgrohgwsfhfnxjq
jemktictoqvnryjlisll,POINT (11.746384407433 64.1534899412416),POINT (82.9028756701783 86.7122673769834),2023-01-19-17:50:13,lmixdujfjgzxyhptfpos
meuyqiguxfdsrcpsijfs,POINT (2.603904398375 4.8349831260236),POINT (5.1709651992054 45.6544287249625),2023-01-19-17:50:13,qatdngipklrrcjvphbvm
scifevmlpwlmdkllmlhd,POINT (11.2409312077661 66.528590704994),POINT (16.3404979158704 89.8254273461432),2023-01-19-17:50:13,jclkyaqedurtzihedpwg
hqxbfpwgtcuighpensij,POINT (96.7736708444068 15.0720813319179),POINT (34.4909877148869 67.5377268741263),2023-01-19-17:50:13,kbkjfmwapbrkjvqalads
ocwcfsuqqtmrewvgumch,POINT (17.8724282128372 86.9847268283664),POINT (20.1946495222614 93.4380372865786),2023-01-19-17:50:13,jwmjwwzcfptzhdjculuy
exbdvdprtxjorveqfckp,POINT (67.4904286440438 55.4193443542734),POINT (3.5388421910766 41.8647817431933),2023-01-19-17:50:13,dtuypmbowhpdivgwbbog
cfnuclqluqzgpqawuncj,POINT (33.0627985761435 84.0136949044552),POINT (77.8877244429415 18.6291218066456),2023-01-19-17:50:13,hgapumaatdspoyytdiys
sxpnfvgrncphhxdilcvv,POINT (4.0112848613228 7.3137008618667),POINT (8.5166433082671 81.0221142302225),2023-01-19-17:50:13,ijicokvavchpdsjooser
mgjklwakugtvpemgockr,POINT (10.821288408599 13.4583785265089),POINT (80.3120671324667 77.6373195537992),2023-01-19-17:50:13,iwtdbfdsghzecmwpdveb
rxgdfgcavqtfymirtash,POINT (57.5727840483379 18.721268519059),POINT (31.8690410157438 65.524006413692),2023-01-19-17:50:13,ekgoswvgnaokwhbhlrbx
ktqbxqhqkfklgncggsut,POINT (3.4299179491498 97.3138118606935),POINT (72.2682944017547 4.1427764600458),2023-01-19-17:50:13,kdblunkkmmwojltdzumb
sjcjattbxksmrmtnhwnh,POINT (91.9830635993315 34.4595920977341),POINT (64.1521787403476 27.3479946610478),2023-01-19-17:50:13,yestyfwbkrxafifsfijj
boxbueyuwutdwhdvqkir,POINT (89.8617258918718 53.5026419134406),POINT (18.2695685884336 58.2152474478841),2023-01-19-17:50:13,dixdpjjkvdtxklsleqgx
hjwcjqigftagrxyurclm,POINT (27.6694879848399 65.6060023058234),POINT (85.580859929602 92.8443728445198),2023-01-19-17:50:13,zdtebqafndkdolfzoapr
kmtjmnqyjodolljxvajy,POINT (95.6594823195695 52.4604585223185),POINT (36.8899715948809 58.8711518814653),2023-01-19-17:50:13,bsfpdwrammxyoweyaqkl
tteupcpmxyfaypljxjfg,POINT (2.2417286755898 83.4870254315013),POINT (65.1140582293682 25.4694427314537),2023-01-19-17:50:13,oyolsbayaiymcffukgdg
ddxcxkihcqrjdpdaurvr,POINT (52.8230775705815 28.2210268566808),POINT (5.2142074527838 92.2450611931773),2023-01-19-17:50:13,wqvhgatwkbhjouruzhxn
aadfhzcbvxrvpifocazg,POINT (84.949340248817 16.5649733130046),POINT (97.4250199131708 65.1165131463375),2023-01-19-17:50:13,zdnurmugquxacypbgvkw
vkvhglggnwirucscswqx,POINT (5.5105961779796 97.9467840704918),POINT (7.0163697336795 73.5506801218232),2023-01-19-17:50:13,ukdgnbhqnzrenxlqwexx
wtxnbnwsacjglegxdpwh,POINT (43.9020646017023 1.7121553347557),POINT (12.2302705299328 83.5931904257037),2023-01-19-17:50:13,tloepifserrordefjcjw
xtrcyztgpbkxqmizlkyl,POINT (92.9754586305083 91.7858070205265),POINT (23.2928689233021 52.8241563278928),2023-01-19-17:50:13,tdeofxcyvhfocpnijqij
cgnrbpidoxvakuffmwoa,POINT (15.5723217409157 33.4482265468513),POINT (44.9728458264043 37.6261840099168),2023-01-19-17:50:13,dsrinbxqnbkzxzurvxef
uoffvzswkknzgrrkxmoa,POINT (5.3885876033067 13.8890881863265),POINT (13.816749517934 77.3627538466218),2023-01-19-17:50:13,tbwahcuekbztsnxzgqgr
umdxtnddogeusiseokdz,POINT (92.9302069556869 6.7566388110996),POINT (83.9838309941913 27.254088343504),2023-01-19-17:50:13,jsybehymomepvmgrsdvw
mzvzlcdihshbkhbrbcls,POINT (39.8221643431165 48.8908320093505),POINT (46.2535719712074 14.4613470172267),2023-01-19-17:50:13,nqvdokgwpcvwverpvpuo
lkbvzfzhmcxmtanfdsrp,POINT (40.1549275818766 45.7366946443995),POINT (69.2191892124613 56.3094997905347),2023-01-19-17:50:13,tjrtexyxgxanhttjxylj
paiaxdgjdhjiqpsiwape,POINT (2.4156697821948 60.4592094146576),POINT (59.6900213176294 40.090342342618),2023-01-19-17:50:13,rhkillhrkyeyumotygie
jsfsgzvspzzlgxebfcmm,POINT (1.0614327722545 84.3037611293992),POINT (92.433762109094 86.8211640804898),2023-01-19-17:50:13,sezbkiymklrjpodgqwop
